"Occurrences","lex","Lexeme","Transliterated","None","Qal","Nifal","Piel","Pual","Hitpael","Hifil","Hofal","Hishtafal","Passive Qal","Etpaal","Nitpael","Hotpaal","Tifal","Hitpoal","Poal","Poel"
1,"<NWT/","עֱנוּת ","ʕᵉnût","maskini, mateso, onew, mnyonge, tesw",,,,,,,,,,,,,,,,
75,"<NJ/","עָנִי I","ʕānî","maskini, mateso, onew, mnyonge, tesw",,,,,,,,,,,,,,,,
36,"<NJ=/","עֳנִי II","ʕᵒnî","maskini, mateso, onew, mnyonge, tesw",,,,,,,,,,,,,,,,
3,"<NJ==/","עֻנִּי III","ʕunnî","yaasieli, washiriki, uno",,,,,,,,,,,,,,,,
2,"<NJH/","עֲנָיָה ","ʕᵃnāyāʰ","anaya",,,,,,,,,,,,,,,,
1,"<NJM/","עָנִים ","ʕānîm","animu",,,,,,,,,,,,,,,,
8,"<NJN/","עִנְיָן ","ʕinyān","taab, bahati, poti, shughuli, kututa",,,,,,,,,,,,,,,,
1,"<NM/","עָנֵם ","ʕānēm","en-gaminu",,,,,,,,,,,,,,,,
2,"<NMJM/","עֲנָמִים ","ʕᵃnāmîm","waanami",,,,,,,,,,,,,,,,
1,"<NMLK/","עֲנַמֶּלֶךְ ","ʕᵃnammelex","anameleki",,,,,,,,,,,,,,,,
86,"<NN/","עָנָן I","ʕānān","wing, wingun, giza, nene, mbinguni",,,,,,,,,,,,,,,,
1,"<NN=/","עָנָן II","ʕānān","anani",,,,,,,,,,,,,,,,
11,"<NN[","ענן ","ʕNN",,,,"wing, wingun, giza, nene, mbinguni, acha, buz, uganga, pepo, bashir",,,,,,,,,,,,,
2,"<NNH/","עֲנָנָה ","ʕᵃnānāʰ","wing, wingun, giza, nene, mbinguni",,,,,,,,,,,,,,,,
1,"<NNJ/","עֲנָנִי ","ʕᵃnānî","anani",,,,,,,,,,,,,,,,
1,"<NNJH/","עֲנָנְיָה I","ʕᵃnānyāʰ","anania",,,,,,,,,,,,,,,,
1,"<NNJH=/","עֲנָנְיָה II","ʕᵃnānyāʰ","anania",,,,,,,,,,,,,,,,
7,"<NP/","עָנָף I","ʕānāf","taw, mwanzi, tawi, chipukiz, mianzi",,,,,,,,,,,,,,,,
1,"<NP=/","עָנֵף II","ʕānēf","kaza",,,,,,,,,,,,,,,,
17,"<NQ/","עֲנָק I","ʕᵃnāq","waanaki, warefu",,,,,,,,,,,,,,,,
3,"<NQ=/","עֲנָק II","ʕᵃnāq","shingo, shingoni, sog, wanipe, hutaki, mkuf, mikufu",,,,,,,,,,,,,,,,
3,"<NQ[","ענק ","ʕNQ",,"mkuf, mikufu",,,,,"mkuf, mikufu",,,,,,,,,,
2,"<NR/","עָנֵר I","ʕānēr","aneri",,,,,,,,,,,,,,,,
1,"<NR=/","עָנֵר II","ʕānēr","aneri",,,,,,,,,,,,,,,,
2,"<NC/","עֹנֶשׁ ","ʕōneš","tajir, mali, jir, wing, unon",,,,,,,,,,,,,,,,
8,"<NC[","ענשׁ ","ʕNŠ",,"liw, amiz, adhabu, umi, adhib","liw, amiz, adhabu, umi, adhib",,,,,,,,,,,,,,
2,"<NT/","עֲנָת ","ʕᵃnāt","anathi",,,,,,,,,,,,,,,,
13,"<NTWT/","עֲנָתֹות I","ʕᵃnātôt","anathothi",,,,,,,,,,,,,,,,
2,"<NTWT=/","עֲנָתֹות II","ʕᵃnātôt","anathothi",,,,,,,,,,,,,,,,
5,"<NTTJ/","עַנְּתֹתִי ","ʕannᵊtōtî","mwanathothi, mkeme",,,,,,,,,,,,,,,,
1,"<NTTJH/","עַנְתֹתִיָּה ","ʕantōtiyyāʰ","anthothiya",,,,,,,,,,,,,,,,
5,"<SJS/","עָסִיס ","ʕāsîs","diva, mvinyo, rib, shinikiz, zabibu",,,,,,,,,,,,,,,,
1,"<SS[","עסס ","ʕSS",,"dhik, mateso, ban, aoneaye, song",,,,,,,,,,,,,,,
1,"<PJ/","עֳפִי ","ʕᵒfî","taw, mwanzi, tawi, chipukiz, mianzi",,,,,,,,,,,,,,,,
8,"<PL/","עֹפֶל ","ʕōfel","ofeli, sameki, ili, lim, lima, mlima, gibea, jip",,,,,,,,,,,,,,,,
2,"<PL[","עפל ","ʕFL",,,,,"jipu, vimb, jip, kufura, hain, lele",,"jipu, vimb, jip, kufura, hain, lele",,,,,,,,,,
1,"<PNJ/","עָפְנִי ","ʕāfnî","ofni, kefar-amoni",,,,,,,,,,,,,,,,
10,"<P<PJM/","עַפְעַפִּים ","ʕafʕappîm","macho, machoni, jich, mbele, kuwa",,,,,,,,,,,,,,,,
1,"<PP[","עפף ","ʕFF",,,,"ruka, ruk, ndeg, ningeruka, inzi, giza, gizani, pofu, mweusi, weus",,,,,,,,,,,,,
110,"<PR/","עָפָר I","ʕāfār","vumb, mavumbini, udongo, nchi, anga",,,,,,,,,,,,,,,,
5,"<PR=/","עֹפֶר II","ʕōfer","ayal, wanapaa, wakilisha",,,,,,,,,,,,,,,,
4,"<PR==/","עֵפֶר III","ʕēfer","eferi",,,,,,,,,,,,,,,,
1,"<PR[","עפר ","ʕFR",,,,"tup, tupw, angush, tupi, bomo",,,,,,,,,,,,,
7,"<PRH/","עָפְרָה I","ʕāfrāʰ","ofra",,,,,,,,,,,,,,,,
1,"<PRH=/","עַפְרָה II","ʕafrāʰ","ugaegae, beth-le-afra",,,,,,,,,,,,,,,,
1,"<PRH==/","עָפְרָה III","ʕāfrāʰ","ofra",,,,,,,,,,,,,,,,
12,"<PRWN/","עֶפְרֹון I","ʕefrôn","efroni",,,,,,,,,,,,,,,,
1,"<PRWN=/","עֶפְרֹון II","ʕefrôn","efroni",,,,,,,,,,,,,,,,
1,"<PRJN/","עֶפְרַיִן ","ʕefrayin","efroni",,,,,,,,,,,,,,,,
330,"<Y/","עֵץ ","ʕēṣ",,,,,,,,,,,,,,,,,
17,"<YB/","עָצָב I","ʕāṣāv","sanamu, nyag, chon, kitu, zozitumiki",,,,,,,,,,,,,,,,
6,"<YB=/","עֶצֶב II","ʕeṣev","kazi, taab, yojishughuli, masumbufu, miza, vyombo, ila, chombo, kitu, mtungi",,,,,,,,,,,,,,,,
3,"<YB==/","עֹצֶב III","ʕōṣev","maumivu, huzuni, sikitik, uchungu, majonzi, sanamu, nyag, chon, kitu, zozitumiki",,,,,,,,,,,,,,,,
1,"<YB===/","עֹצֶב IV","ʕōṣev","maumivu, huzuni, sikitik, uchungu, majonzi, sanamu, nyag, chon, kitu, zozitumiki",,,,,,,,,,,,,,,,
1,"<YB====/","עֶצֶב V","ʕeṣev","kazi, taab, yojishughuli, masumbufu, miza, vyombo, ila, chombo, kitu, mtungi",,,,,,,,,,,,,,,,
1,"<YB=====/","עַצָּב VI","ʕaṣṣāv","kazi, matendo, tend, fany, enda",,,,,,,,,,,,,,,,
2,"<YB=[","עצב II","ʕṢV",,,,"huzuni, mhuzuni, uguz, boleze, uji, zunish, huzuniki, taki, kuua, finyan, mwandali",,,"huzuni, mhuzuni, uguz, boleze, uji, zunish, huzuniki, taki, kuua, finyan, mwandali",,,,,,,,,,
15,"<YB[","עצב I","ʕṢV",,"huzuni, mhuzuni, uguz, boleze, uji, zunish, huzuniki, taki, kuua, finyan, mwandali","huzuni, mhuzuni, uguz, boleze, uji, zunish, huzuniki, taki, kuua, finyan, mwandali","huzuni, mhuzuni, uguz, boleze, uji, zunish, huzuniki, taki, kuua, finyan, mwandali",,"huzuni, mhuzuni, uguz, boleze, uji, zunish, huzuniki, taki, kuua, finyan, mwandali","huzuni, mhuzuni, uguz, boleze, uji, zunish, huzuniki, taki, kuua, finyan, mwandali",,,,,,,,,,
4,"<YBH/","עַצָּבָה ","ʕaṣṣāvāʰ","jerah, pig, uuaj, pigo, yake",,,,,,,,,,,,,,,,
3,"<YBWN/","עִצָּבֹון ","ʕiṣṣāvôn","kazi, taab, yojishughuli, masumbufu, miza",,,,,,,,,,,,,,,,
1,"<YBT/","עַצֶּבֶת ","ʕaṣṣevet","jerah, pig, uuaj, pigo, yake",,,,,,,,,,,,,,,,
86,"<YH/","עֵצָה I","ʕēṣāʰ","shaur, ushauri, washauri, mshauri, kusud",,,,,,,,,,,,,,,,
2,"<YH=/","עֵצָה II","ʕēṣāʰ","shaur, ushauri, washauri, mshauri, kusud",,,,,,,,,,,,,,,,
1,"<YH==/","עָצֶה III","ʕāṣeʰ","maungoni",,,,,,,,,,,,,,,,
1,"<YH===/","עֵצָה IV","ʕēṣāʰ",,,,,,,,,,,,,,,,,
1,"<YH[","עצה ","ʕṢH",,"fungw, fung, fungi, vya, muda",,,,,,,,,,,,,,,
31,"<YWM/","עָצוּם ","ʕāṣûm","shuja, nguvu, hodari, uwez, wenye",,,,,,,,,,,,,,,,
7,"<YJWN_GBR/","עֶצְיֹון גֶּבֶר ","ʕeṣyôn gever","esion-geberi, ezion-geberi",,,,,,,,,,,,,,,,
14,"<YL/","עָצֵל ","ʕāṣēl","mviv, mwepesi, uviv, mwenye, haon",,,,,,,,,,,,,,,,
1,"<YL[","עצל ","ʕṢL",,,"mviv, mwepesi, uviv, mwenye, haon",,,,,,,,,,,,,,
1,"<YLH/","עַצְלָה ","ʕaṣlāʰ","mviv, mwepesi, uviv, mwenye, haon",,,,,,,,,,,,,,,,
1,"<YLWT/","עַצְלוּת ","ʕaṣlût","mviv, mwepesi, uviv, mwenye, haon",,,,,,,,,,,,,,,,
1,"<YLTJM/","עֲצַלְתַּיִם ","ʕᵃṣaltayim","mviv, mwepesi, uviv, mwenye, haon",,,,,,,,,,,,,,,,
123,"<YM/","עֶצֶם I","ʕeṣem","mifupa, mfup, mifupani, iyo, ile",,,,,,,,,,,,,,,,
2,"<YM=/","עֹצֶם II","ʕōṣem","nguvu, jeshi, uwez, shik, hodari",,,,,,,,,,,,,,,,
1,"<YM==/","עֹצֶם III","ʕōṣem","nguvu, jeshi, uwez, shik, hodari",,,,,,,,,,,,,,,,
3,"<YM===/","עֶצֶם IV","ʕeṣem","esemu",,,,,,,,,,,,,,,,
2,"<YM=[","עצם II","ʕṢM",,"ongeze, hodari, utok, fananish, lipish, macho, machoni, jich, mbele, kuwa",,"ongeze, hodari, utok, fananish, lipish, macho, machoni, jich, mbele, kuwa",,,,,,,,,,,,,
18,"<YM[","עצם I","ʕṢM",,"ongeze, hodari, utok, fananish, lipish, macho, machoni, jich, mbele, kuwa",,"ongeze, hodari, utok, fananish, lipish, macho, machoni, jich, mbele, kuwa",,,"ongeze, hodari, utok, fananish, lipish, macho, machoni, jich, mbele, kuwa",,,,,,,,,,
3,"<YMH/","עָצְמָה I","ʕāṣmāʰ","nguvu, jeshi, uwez, shik, hodari",,,,,,,,,,,,,,,,
3,"<YMH=/","עַצְמָה II","ʕaṣmāʰ","mifupa, mfup, mifupani, iyo, ile",,,,,,,,,,,,,,,,
3,"<YMWN/","עַצְמֹון ","ʕaṣmôn","azmoni",,,,,,,,,,,,,,,,
1,"<YMWT/","עֲצֻמֹות ","ʕᵃṣumôt","tete, lind, jitete, fikir, utetezi",,,,,,,,,,,,,,,,
1,"<YNJ/","עֶצְנִי ","ʕeṣnî","mkuk, mikuki, fumo, vyus, inu",,,,,,,,,,,,,,,,
3,"<YR/","עֹצֶר I","ʕōṣer","loza, dhili, yajal, alipigwa",,,,,,,,,,,,,,,,
1,"<YR=/","עֶצֶר II","ʕeṣer","ofis, wakuu, mkuu, watumishi, hakim",,,,,,,,,,,,,,,,
46,"<YR[","עצר ","ʕṢR",,"fungw, zuili, zui, zuiw, fung","fungw, zuili, zui, zuiw, fung",,,,,,,,,,,,,,
4,"<YRH/","עֲצָרָה ","ʕᵃṣārāʰ","kanis, kusanyik, mkutano, kusanyi, kusany",,,,,,,,,,,,,,,,
7,"<YRT/","עֲצֶרֶת ","ʕᵃṣeret","kanis, kusanyik, mkutano, kusanyi, kusany",,,,,,,,,,,,,,,,
15,"<QB/","עֵקֶב I","ʕēqev","sababu, wampao, kwaz, umetii, nayo",,,,,,,,,,,,,,,,
14,"<QB=/","עָקֵב II","ʕāqēv","sigin, ameniinulia, hatu, ote, uzifuate",,,,,,,,,,,,,,,,
3,"<QB==/","עָקֹב III","ʕāqōv","rang, fish, ili, lim, lima, mlima, gibea",,,,,,,,,,,,,,,,
5,"<QB[","עקב ","ʕQV",,"hazizuii, chonge, sigin",,"hazizuii, chonge, sigin",,,,,,,,,,,,,
1,"<QBH/","עָקְבָּה ","ʕāqbāʰ","niitieni",,,,,,,,,,,,,,,,
7,"<QD/","עָקֹד ","ʕāqōd","mili, zielekee",,,,,,,,,,,,,,,,
1,"<QD[","עקד ","ʕQD",,,,,,,,,,,,,,,,,
1,"<QH/","עָקָה ","ʕāqāʰ","dhik, mateso, ban, aoneaye, song",,,,,,,,,,,,,,,,
8,"<QWB/","עַקּוּב ","ʕaqqûv","akubu",,,,,,,,,,,,,,,,
1,"<QL[","עקל ","ʕQL",,,,,"poto, sokot, uchungu, ukaidi, tosh",,,,,,,,,,,,
2,"<QLQL/","עֲקַלְקָל ","ʕᵃqalqāl","ukaidi, wakali, zigeuki, njiani, ukorofi",,,,,,,,,,,,,,,,
1,"<QLTWN/","עֲקַלָּתֹון ","ʕᵃqallātôn","ukaidi, wakali, zigeuki, njiani, ukorofi",,,,,,,,,,,,,,,,
1,"<QN/","עֲקָן ","ʕᵃqān","zaawani",,,,,,,,,,,,,,,,
12,"<QR/","עָקָר I","ʕāqār","tasa, haza, wasiozaa, yeku, huwala",,,,,,,,,,,,,,,,
1,"<QR=/","עֵקֶר II","ʕēqer","terem, koshuki, ukoo, sikizi, shebarimu",,,,,,,,,,,,,,,,
1,"<QR==/","עֵקֶר III","ʕēqer","ekeri",,,,,,,,,,,,,,,,
7,"<QR[","עקר ","ʕQR",,"ng'o, ng'ole, mizizi, yang'o, wang'o, mshipa, kat","ng'o, ng'ole, mizizi, yang'o, wang'o, mshipa, kat","ng'o, ng'ole, mizizi, yang'o, wang'o, mshipa, kat",,,,,,,,,,,,,
6,"<QRB/","עַקְרָב ","ʕaqrāv","nge",,,,,,,,,,,,,,,,
22,"<QRWN/","עֶקְרֹון ","ʕeqrôn","ekroni",,,,,,,,,,,,,,,,
2,"<QRWNJ/","עֶקְרֹונִי ","ʕeqrônî","waekroni, wamelileta",,,,,,,,,,,,,,,,
11,"<QC/","עִקֵּשׁ I","ʕiqqēš","poto, sokot, uchungu, ukaidi, tosh",,,,,,,,,,,,,,,,
3,"<QC=/","עִקֵּשׁ II","ʕiqqēš","mtekoi, ikeshi",,,,,,,,,,,,,,,,
5,"<QC[","עקשׁ ","ʕQŠ",,,"poto, sokot, uchungu, ukaidi, tosh","poto, sokot, uchungu, ukaidi, tosh",,,"poto, sokot, uchungu, ukaidi, tosh",,,,,,,,,,
2,"<QCWT/","עִקְּשׁוּת ","ʕiqqᵊšût","ukaidi, wakali, zigeuki, njiani, ukorofi",,,,,,,,,,,,,,,,
2,"<R/","עָר I","ʕār","adui, watesi, mtes, chukia, wale",,,,,,,,,,,,,,,,
10,"<R=/","עֵר II","ʕēr","eri",,,,,,,,,,,,,,,,
6,"<R==/","עָר III","ʕār","ari",,,,,,,,,,,,,,,,
134,"<RB/","עֶרֶב I","ʕerev","jion, usiku, siku",,,,,,,,,,,,,,,,
9,"<RB=/","עָרֹב II","ʕārōv","baach, baav, enda, inzi, chenye",,,,,,,,,,,,,,,,
9,"<RB==/","עֵרֶב III","ʕērev","anga, fumw, usivae",,,,,,,,,,,,,,,,
10,"<RB===/","עֹרֵב IV","ʕōrēv","ngur",,,,,,,,,,,,,,,,
5,"<RB====/","עֵרֶב V","ʕērev","anga, fumw, usivae",,,,,,,,,,,,,,,,
5,"<RB=====/","עֲרַב VI","ʕᵃrav","arabuni, msit, juu, lal, ufunuo, ya",,,,,,,,,,,,,,,,
7,"<RB======/","עֹרֵב VII","ʕōrēv","orebu",,,,,,,,,,,,,,,,
2,"<RB=======/","עָרֵב VIII","ʕārēv","tamu, kitamu, matamu, utam, mtam",,,,,,,,,,,,,,,,
2,"<RB========/","עֶרֶב IX","ʕerev","arabuni, msit, juu, lal, ufunuo, ya",,,,,,,,,,,,,,,,
8,"<RB===[","ערב IV","ʕRV",,"sasa, fadhal, kusih, omb, basi",,,,,,,,,,,,,,,
5,"<RB==[","ערב III","ʕRV",,,,,,"mdhamini, rehani, ndish, wao, hakosi",,,,,,,,,,,
3,"<RB=[","ערב II","ʕRV",,"giza, gizani, pofu, mweusi, weus",,,,,"giza, gizani, pofu, mweusi, weus",,,,,,,,,,
17,"<RB[","ערב I","ʕRV",,"mdhamini, rehani, ndish, wao, hakosi",,,,"mdhamini, rehani, ndish, wao, hakosi",,,,,,,,,,,
61,"<RBH/","עֲרָבָה I","ʕᵃrāvāʰ","araba, barar, jangwa, and, ukam",,,,,,,,,,,,,,,,
5,"<RBH=/","עֲרָבָה II","ʕᵃrāvāʰ","mierebi, ukua, tulivitundika, vijitoni",,,,,,,,,,,,,,,,
2,"<RBH==/","עֲרֻבָּה III","ʕᵃrubbāʰ","rehani, mafungo, chwa",,,,,,,,,,,,,,,,
3,"<RBWN/","עֵרָבֹון ","ʕērāvôn","rehani, mafungo, chwa",,,,,,,,,,,,,,,,
7,"<RBJ/","עַרְבִי I","ʕarvî","waarabu, mwarabu",,,,,,,,,,,,,,,,
2,"<RBJ=/","עֲרָבִי II","ʕᵃrāvî","waarabu, mwarabu",,,,,,,,,,,,,,,,
2,"<RBTJ/","עַרְבָתִי ","ʕarvātî","abieli",,,,,,,,,,,,,,,,
3,"<RG[","ערג ","ʕRG",,"tama, shauku, fukuz, sana, man",,,,,,,,,,,,,,,
4,"<RD/","עֲרָד I","ʕᵃrād","aradi",,,,,,,,,,,,,,,,
1,"<RD=/","עֲרָד II","ʕᵃrād","aradi",,,,,,,,,,,,,,,,
1,"<RH/","עָרָה ","ʕārāʰ","nyas, vimeavyo, tobo",,,,,,,,,,,,,,,,
15,"<RH[","ערה ","ʕRH",,,"funuli, funu, mateka, chukuli, chuku","funuli, funu, mateka, chukuli, chuku",,"funuli, funu, mateka, chukuli, chuku","funuli, funu, mateka, chukuli, chuku",,,,,,,,,,
4,"<RWGH/","עֲרוּגָה ","ʕᵃrûgāʰ","bustani, bustanini, matuta, shamb",,,,,,,,,,,,,,,,
1,"<RWD/","עָרֹוד ","ʕārôd","pund, nyumbu",,,,,,,,,,,,,,,,
54,"<RWH/","עֶרְוָה ","ʕerwāʰ","uchi, utup, wazi, tupu, mwuone",,,,,,,,,,,,,,,,
16,"<RWM/","עָרֹום I","ʕārôm","uchi, utup, wazi, tupu, mwuone",,,,,,,,,,,,,,,,
11,"<RWM=/","עָרוּם II","ʕārûm","busara, mwerevu, isipate, chak",,,,,,,,,,,,,,,,
1,"<RW<R/","עֲרֹועֵר I","ʕᵃrôʕēr","fukara",,,,,,,,,,,,,,,,
15,"<RW<R=/","עֲרֹועֵר II","ʕᵃrôʕēr","aroeri, upeleleze, toroka",,,,,,,,,,,,,,,,
1,"<RWY/","עָרוּץ ","ʕārûṣ","ogop, hofu, kumcha, tish, kich",,,,,,,,,,,,,,,,
1,"<RJ/","עֵרִי I","ʕērî","waeri",,,,,,,,,,,,,,,,
2,"<RJ=/","עֵרִי II","ʕērî","eri",,,,,,,,,,,,,,,,
6,"<RJH/","עֶרְיָה ","ʕeryāʰ","uchi, utup, wazi, tupu, mwuone",,,,,,,,,,,,,,,,
4,"<RJSH/","עֲרִיסָה ","ʕᵃrîsāʰ","chachu, chach, mikate, unga, kandi",,,,,,,,,,,,,,,,
1,"<RJPJM/","עֲרִיפִים ","ʕᵃrîfîm","wing, wingun, giza, nene, mbinguni",,,,,,,,,,,,,,,,
20,"<RJY/","עָרִיץ ","ʕārîṣ","isha, tish, til, waoneao, mwonevu",,,,,,,,,,,,,,,,
4,"<RJRJ/","עֲרִירִי ","ʕᵃrîrî","fiw, hana, nyang'any, hawana, wafiwe",,,,,,,,,,,,,,,,
33,"<RK/","עֵרֶךְ ","ʕērex","hesab, hama, kima, leny, manufaa",,,,,,,,,,,,,,,,
75,"<RK[","ערך ","ʕRX",,"pang, tengenez, pamb, anda, tayari, hesab, hama, kima, leny, manufaa",,,,,"pang, tengenez, pamb, anda, tayari, hesab, hama, kima, leny, manufaa",,,,,,,,,,
35,"<RL/","עָרֵל ","ʕārēl","tahiri, kuta, tohara, katazo, hayataliwa",,,,,,,,,,,,,,,,
2,"<RL[","ערל ","ʕRL",,"tahiri, kuta, tohara, katazo, hayataliwa","tahiri, kuta, tohara, katazo, hayataliwa",,,,,,,,,,,,,,
16,"<RLH/","עָרְלָה ","ʕārlāʰ","hiri, tahiri, tahir, tohara, govi",,,,,,,,,,,,,,,,
6,"<RM=[","ערם II","ʕRM",,"shaur, ushauri, washauri, mshauri, kusud, hila, natafuta, fahamuni",,,,,"shaur, ushauri, washauri, mshauri, kusud, hila, natafuta, fahamuni",,,,,,,,,,
1,"<RM[","ערם I","ʕRM",,,"chung, wimb, rund, gof, fung",,,,,,,,,,,,,,
5,"<RMH/","עָרְמָה I","ʕārmāʰ","hila, natafuta, fahamuni",,,,,,,,,,,,,,,,
11,"<RMH=/","עֲרֵמָה II","ʕᵃrēmāʰ","chung, wimb, rund, gof, fung",,,,,,,,,,,,,,,,
2,"<RMWN/","עֶרְמֹון ","ʕermôn","miamori, mwaramoni",,,,,,,,,,,,,,,,
1,"<RN/","עֵרָן ","ʕērān","erani",,,,,,,,,,,,,,,,
1,"<RNJ/","עֵרָנִי ","ʕērānî","waerani",,,,,,,,,,,,,,,,
1,"<R<WR/","עַרְעֹור ","ʕarʕôr","aroeri, upeleleze, toroka",,,,,,,,,,,,,,,,
2,"<R<R/","עַרְעָר ","ʕarʕār","asiyadharau",,,,,,,,,,,,,,,,
1,"<R<RJ/","עֲרֹעֵרִי ","ʕᵃrōʕērî","mwaroeri",,,,,,,,,,,,,,,,
33,"<RP/","עֹרֶף ","ʕōref","shingo, shingoni, sog, wanipe, hutaki",,,,,,,,,,,,,,,,
6,"<RP=[","ערף II","ʕRF",,"shingo, shingoni, sog, wanipe, hutaki",,,,,,,,,,,,,,,
2,"<RP[","ערף I","ʕRF",,"dondo, ton, yadondoza, dondoz, manyunyu",,,,,,,,,,,,,,,
2,"<RPH/","עָרְפָּה ","ʕārpāʰ","orpa, kimoabu",,,,,,,,,,,,,,,,
15,"<RPL/","עֲרָפֶל ","ʕᵃrāfel","wing, wingun, giza, nene, mbinguni",,,,,,,,,,,,,,,,
15,"<RY[","ערץ ","ʕRṢ",,"tetemek, hofu, ogop, fukuz, kwako","tetemek, hofu, ogop, fukuz, kwako",,,,"tetemek, hofu, ogop, fukuz, kwako",,,,,,,,,,
2,"<RQ[","ערק ","ʕRQ",,"tafun, hayapumziki, huguguna",,,,,,,,,,,,,,,
2,"<RQJ/","עַרְקִי ","ʕarqî","msini",,,,,,,,,,,,,,,,
4,"<RR[","ערר ","ʕRR",,"mvu, chun, shambuli, kuvu, kuteka",,"mvu, chun, shambuli, kuvu, kuteka",,"mvu, chun, shambuli, kuvu, kuteka",,,,,,,,,,,
10,"<RF/","עֶרֶשׂ ","ʕereś","tand, tandan, godor, lal, malazi",,,,,,,,,,,,,,,,
6,"<C/","עָשׁ I","ʕāš","nond, mdud, jan, nyas, mororo, mibichi, lanyauka",,,,,,,,,,,,,,,,
1,"<C=/","עָשׁ II","ʕāš","nond, mdud, jan, nyas, mororo, mibichi, lanyauka",,,,,,,,,,,,,,,,
1,"<C==/","עָשׁ III","ʕāš","dubu",,,,,,,,,,,,,,,,
33,"<FB/","עֵשֶׂב ","ʕēśev","jan, mbog, nyas, mime, mmea",,,,,,,,,,,,,,,,
2629,"<FH[","עשׂה ","ʕŚH",,"fany, tend, fanyi, akafanya, kufanya, dhik, mateso, ban, aoneaye, song","fany, tend, fanyi, akafanya, kufanya, dhik, mateso, ban, aoneaye, song","fany, tend, fanyi, akafanya, kufanya, dhik, mateso, ban, aoneaye, song","fany, tend, fanyi, akafanya, kufanya, dhik, mateso, ban, aoneaye, song",,,,,,,,,,,,
18,"<FH>L/","עֲשָׂהאֵל ","ʕᵃśāhʔēl","asaheli",,,,,,,,,,,,,,,,
97,"<FW/","עֵשָׂו ","ʕēśāw","esau, hifadhi, umetupendaje",,,,,,,,,,,,,,,,
1,"<CWQ/","עָשֹׁוק ","ʕāšôq","onew, one, dhulum, waon, wone",,,,,,,,,,,,,,,,
3,"<CWQJM/","עֲשׁוּקִים ","ʕᵃšûqîm","onew, one, dhulum, waon, wone",,,,,,,,,,,,,,,,
16,"<FWR/","עָשֹׂור ","ʕāśôr",,,,,,,,,,,,,,,,,
1,"<CWT/","עָשֹׁות I","ʕāšôt","pendeke, lain, suguli, pendez, nywele",,,,,,,,,,,,,,,,
1,"<CWT=/","עַשְׁוָת II","ʕašwāt","ashvathi",,,,,,,,,,,,,,,,
1,"<FJ>L/","עֲשִׂיאֵל ","ʕᵃśîʔēl","asieli",,,,,,,,,,,,,,,,
8,"<FJH/","עֲשָׂיָה ","ʕᵃśāyāʰ","asaya",,,,,,,,,,,,,,,,
23,"<CJR/","עָשִׁיר ","ʕāšîr","tajir, mali, jir, wing, unon",,,,,,,,,,,,,,,,
29,"<FJRJ/","עֲשִׂירִי ","ʕᵃśîrî",,,,,,,,,,,,,,,,,
25,"<CN/","עָשָׁן I","ʕāšān","mosh, mvuk, sikuzisahau, yakatili",,,,,,,,,,,,,,,,
2,"<CN=/","עָשֵׁן II","ʕāšēn","mosh, mvuk, sikuzisahau, yakatili",,,,,,,,,,,,,,,,
4,"<CN==/","עָשָׁן III","ʕāšān","ashani",,,,,,,,,,,,,,,,
6,"<CN[","עשׁן ","ʕŠN",,"kali, ghadhabu, hasira, kasirik, waka",,,,,,,,,,,,,,,
15,"<CQ/","עֹשֶׁק I","ʕōšeq","onew, one, dhulum, waon, wone",,,,,,,,,,,,,,,,
1,"<CQ=/","עֵשֶׁק II","ʕēšeq","esheki",,,,,,,,,,,,,,,,
37,"<CQ[","עשׁק ","ʕŠQ",,"onew, one, dhulum, waon, wone",,,"onew, one, dhulum, waon, wone",,,,,,,,,,,,
1,"<FQ/","עֵשֶׂק ","ʕēśeq","eseki",,,,,,,,,,,,,,,,
1,"<FQ[","עשׂק ","ʕŚQ",,,,,,"shinda, tete, ishi, gomban, mgomvi",,,,,,,,,,,
1,"<CQH/","עָשְׁקָה ","ʕāšqāʰ","onew, one, dhulum, waon, wone",,,,,,,,,,,,,,,,
37,"<CR/","עֹשֶׁר ","ʕōšer","tajir, mali, jir, wing, unon",,,,,,,,,,,,,,,,
17,"<CR[","עשׁר ","ʕŠR",,"tajir, jir, jiri, yejitajiri, tajiri",,,,"tajir, jir, jiri, yejitajiri, tajiri","tajir, jir, jiri, yejitajiri, tajiri",,,,,,,,,,
203,"<FR/","עָשָׂר I","ʕāśār",,,,,,,,,,,,,,,,,
56,"<FR=/","עֶשֶׂר II","ʕeśer",,,,,,,,,,,,,,,,,
9,"<FR[","עשׂר ","ʕŚR",,,,,,,,,,,,,,,,,
134,"<FRH/","עֶשְׂרֵה I","ʕeśrēʰ",,,,,,,,,,,,,,,,,
120,"<FRH=/","עֲשָׂרָה II","ʕᵃśārāʰ",,,,,,,,,,,,,,,,,
33,"<FRWN/","עִשָּׂרֹון ","ʕiśśārôn",,,,,,,,,,,,,,,,,
315,"<FRJM/","עֶשְׂרִים ","ʕeśrîm","ishirini",,,,,,,,,,,,,,,,
3,"<CC[","עשׁשׁ ","ʕŠŠ",,"anga, harib, pote, haribik, ukiwa",,,,,,,,,,,,,,,
1,"<CT/","עֶשֶׁת ","ʕešet","ifu, lliyopambwa, iliyonakishiwa",,,,,,,,,,,,,,,,
