"Occurrences","Lexeme","Strong's number","Strong's unreliable?","Gloss"
7,"ποταπός",4217,"no","of what kind"
31,"ποτέ",4218,"no","at one time or other"
42,"πότε",4219,"no","when, at what time"
1,"πότερον",4220,"no","which of two, whether"
31,"ποτήριον",4221,"no","drinking cup"
15,"ποτίζω",4222,"no","cause to drink, give to drink"
1,"Ποτίολοι",4223,"no","Puteoli"
1,"πότος",4224,"no","drinking, carousing"
7,"πού",4225,"no","somewhere"
45,"ποῦ",4226,"no","where, whither"
1,"Πούδης",4227,"no","Pudens"
93,"πούς",4228,"no","foot"
11,"πρᾶγμα",4229,"no","thing done, matter"
1,"πραγματεία",4230,"no","business, occupation"
1,"πραγματευομαι",4231,"no","transact business, trade"
8,"πραιτώριον",4232,"no","official residence of procurator"
2,"πράκτωρ",4233,"no","officer employed to execute judicial sentences"
6,"πρᾶξις",4234,"no","action, deeds, function"
2,"πρασιά",4237,"no","company formed into divisions"
39,"πράσσω",4238,"no","do, fare, require"
1,"πραϋπαθία",4240,"yes","mildness, gentleness"
4,"πραΰς",4239,"no","mild, gentle"
11,"πραΰτης",4240,"no","mildness, gentleness"
7,"πρέπω",4241,"no","it becomes, is fitting to"
2,"πρεσβεία",4242,"no","embassy, delegation"
2,"πρεσβεύω",4243,"no","am aged, act as an ambassador"
3,"πρεσβυτέριον",4244,"no","assembly of elders"
66,"πρεσβύτερος",4245,"no","elder"
3,"πρεσβύτης",4246,"no","old man"
1,"πρεσβῦτις",4247,"no","old woman"
1,"πρηνής",4248,"no","falling headlong"
1,"πρίζω",4249,"no","saw, saw through"
13,"πρίν",4250,"no","formerly, before"
3,"Πρίσκα",4251,"no","Prisca, Priscilla"
3,"Πρίσκα",4252,"no","Prisca, Priscilla"
47,"πρό",4253,"no","before"
20,"προάγω",4254,"no","lead forth, go before"
1,"προαιρέω",4255,"no","propose, purpose"
1,"προαιτιάομαι",4256,"no","make a prior accusation"
1,"προακούω",4257,"no","hear beforehand"
2,"προαμαρτάνω",4258,"no","sin previously"
1,"προαύλιον",4259,"no","porch"
5,"προβαίνω",4260,"no","go forward"
2,"προβάλλω",4261,"no","put forth"
1,"προβατικός",4262,"no","pertaining to sheep"
2,"προβάτιον",4263,"yes","sheep"
37,"πρόβατον",4263,"no","sheep"
1,"προβιβάζω",4264,"no","urge forward"
1,"προβλέπω",4265,"no","provide, foresee"
1,"προγίνομαι",4266,"no","happen previously"
5,"προγινώσκω",4267,"no","know beforehand"
2,"πρόγνωσις",4268,"no","foreknowledge"
2,"πρόγονος",4269,"no","ancestor"
4,"προγράφω",4270,"no","write previously"
3,"πρόδηλος",4271,"no","evident"
1,"προδίδωμι",4272,"no","give before, betray"
3,"προδότης",4273,"no","betrayer"
1,"πρόδρομος",4274,"no","a precursor, forerunner"
1,"προελπίζω",4276,"no","hope before"
2,"προενάρχομαι",4278,"no","begin before"
2,"προεπαγγέλλω",4279,"no","promise beforehand"
9,"προέρχομαι",4281,"no","go before, precede"
2,"προετοιμάζω",4282,"no","prepare beforehand, predestine"
1,"προευαγγελίζομαι",4283,"no","preach the gospel beforehand"
1,"προέχω",4284,"no","excel, surpass"
1,"προηγέομαι",4285,"no","lead onward by example"
12,"πρόθεσις",4286,"no","show-bread, predetermination"
1,"προθεσμία",4287,"no","appointed before"
5,"προθυμία",4288,"no","inclination, readiness"
3,"πρόθυμος",4289,"no","eager, ready, willing"
1,"προθύμως",4290,"no","readily"
1,"πρόϊμος",4406,"no","dawning, early"
8,"προΐστημι",4291,"no","rule"
1,"προκαλέω",4292,"no","provoke, stimulate"
2,"προκαταγγέλλω",4293,"no","announce beforehand, promise"
1,"προκαταρτίζω",4294,"no","prepare beforehand"
5,"πρόκειμαι",4295,"no","am set before"
1,"προκηρύσσω",4296,"no","preach beforehand"
3,"προκοπή",4297,"no","progress, advancement"
6,"προκόπτω",4298,"no","advance, make progress"
1,"πρόκριμα",4299,"no","prejudgment, prejudice"
1,"προκυρόω",4300,"no","establish before"
3,"προλαμβάνω",4301,"no","take before, anticipate, am overtaken"
15,"προλέγω",4302,"no","forewarn"
1,"προμαρτύρομαι",4303,"no","predict"
1,"προμελετάω",4304,"no","meditate beforehand, prepare"
1,"προμεριμνάω",4305,"no","am anxious beforehand"
3,"προνοέω",4306,"no","provide for"
2,"πρόνοια",4307,"no","forethought, foresight"
4,"προοράω",4308,"no","foresee"
6,"προορίζω",4309,"no","foreordain, predetermine"
1,"προπάσχω",4310,"no","suffer previously"
1,"προπάτωρ",3962,"yes","father, Father, ancestor"
9,"προπέμπω",4311,"no","send forward, accompany"
2,"προπετής",4312,"no","impulsive, rash, reckless"
2,"προπορεύομαι",4313,"no","precede, pass on before"
700,"πρός",4314,"no","to, towards, with"
1,"προσάββατον",4315,"no","day before Sabbath"
1,"προσαγορεύω",4316,"no","address by name, designate"
5,"προσάγω",4317,"no","bring near, approach"
3,"προσαγωγή",4318,"no","approach, access"
1,"προσαιτέω",4319,"no","beg"
2,"προσαίτης",4319,"yes","beg"
1,"προσαναβαίνω",4320,"no","go up to, come up to"
2,"προσαναπληρόω",4322,"no","supply"
2,"προσανατίθημι",4323,"no","consult with"
1,"προσαπειλέω",4324,"no","utter additional threats"
1,"προσδαπανάω",4325,"no","spend in addition"
1,"προσδέομαι",4326,"no","want more"
14,"προσδέχομαι",4327,"no","expect, welcome, accept"
16,"προσδοκάω",4328,"no","expect, await"
2,"προσδοκία",4329,"no","expectation, waiting"
1,"προσεάω",4330,"no","permit one to approach"
1,"προσεργάζομαι",4333,"no","gain"
87,"προσέρχομαι",4334,"no","come near, consent to"
36,"προσευχή",4335,"no","prayer, place for prayer"
86,"προσεύχομαι",4336,"no","pray, pray for"
24,"προσέχω",4337,"no","pay attention to, devote myself to"
1,"προσηλόω",4338,"no","nail to"
4,"προσήλυτος",4339,"no","proselyte"
4,"πρόσκαιρος",4340,"no","temporary"
29,"προσκαλέω",4341,"no","summon"
10,"προσκαρτερέω",4342,"no","persist"
1,"προσκαρτέρησις",4343,"no","perseverance"
1,"προσκεφάλαιον",4344,"no","pillow or cushion"
1,"προσκληρόω",4345,"no","assign by lot, allot"
1,"προσκλίνω",4346,"yes","partiality"
1,"πρόσκλισις",4346,"no","partiality"
1,"προσκολλάω",4347,"no","join closely, cleave to"
6,"πρόσκομμα",4348,"no","stumbling-block"
1,"προσκοπή",4349,"no","cause of stumbling"
8,"προσκόπτω",4350,"no","stumble"
2,"προσκυλίω",4351,"no","roll to"
60,"προσκυνέω",4352,"no","worship"
1,"προσκυνητής",4353,"no","worshipper"
2,"προσλαλέω",4354,"no","speak to"
12,"προσλαμβάνω",4355,"no","take to myself, welcome"
1,"πρόσλημψις",4356,"no","receiving"
7,"προσμένω",4357,"no","remain, persist in"
1,"προσορμίζω",4358,"no","anchor at a place"
1,"προσοφείλω",4359,"no","owe in addition"
2,"προσοχθίζω",4360,"no","am displeased with"
1,"πρόσπεινος",4361,"no","very hungry"
1,"προσπήγνυμι",4362,"no","fasten to"
8,"προσπίπτω",4363,"no","fall down before, beat against"
1,"προσποιέω",4364,"no","pretend, regard"
1,"προσπορεύομαι",4365,"no","approach"
2,"προσρήσσω",4366,"no","dash against"
7,"προστάσσω",4367,"no","instruct, command, appoint"
1,"προστάτις",4368,"no","female guardian, protector"
18,"προστίθημι",4369,"no","put to, add, do again"
3,"προστρέχω",4370,"no","run to"
1,"προσφάγιον",4371,"no","anything eaten with bread"
1,"πρόσφατος",4372,"no","recent, new"
1,"προσφάτως",4373,"no","recently"
46,"προσφέρω",4374,"no","bring to, offer"
1,"προσφιλής",4375,"no","pleasing, acceptable"
9,"προσφορά",4376,"no","offering, sacrifice"
7,"προσφωνέω",4377,"no","call to, summon"
1,"πρόσχυσις",4378,"no","sprinkling"
1,"προσψαύω",4379,"no","touch lightly"
1,"προσωπολημπτέω",4380,"no","show partiality"
1,"προσωπολήμπτης",4381,"no","one who shows partiality"
4,"προσωπολημψία",4382,"no","partiality, favoritism"
76,"πρόσωπον",4383,"no","face, countenance, surface"
1,"προτείνω",4385,"no","stretch out, tie up"
11,"πρότερος",4386,"no","formerly, before"
3,"προτίθημι",4388,"no","purpose, design beforehand"
1,"προτρέπω",4389,"no","encourage, exhort"
2,"προτρέχω",4390,"no","outrun"
2,"προϋπάρχω",4391,"no","have been already"
6,"πρόφασις",4392,"no","pretext, excuse"
2,"προφέρω",4393,"no","produce"
19,"προφητεία",4394,"no","prophecy"
28,"προφητεύω",4395,"no","foretell, prophesy"
144,"προφήτης",4396,"no","prophet, poet"
2,"προφητικός",4397,"no","prophetic"
2,"προφῆτις",4398,"no","prophetess"
1,"προφθάνω",4399,"no","anticipate"
3,"προχειρίζομαι",4400,"no","appoint, choose, elect"
1,"προχειροτονέω",4401,"no","designate beforehand"
1,"Πρόχορος",4402,"no","Prochorus"
3,"πρύμνα",4403,"no","stern of ship"
12,"πρωΐ",4404,"no","early in the morning, at dawn"
2,"πρωΐα",4405,"no","early morning"
2,"πρωϊνός",4407,"no","belonging to the morning"
2,"πρῷρα",4408,"no","prow of ship"
1,"πρωτεύω",4409,"no","have preeminence, am chief"
4,"πρωτοκαθεδρία",4410,"no","chief seat"
5,"πρωτοκλισία",4411,"no","chief place at banquet"
58,"πρῶτος",4412,"no","first, before"
97,"πρῶτος",4413,"no","first, before"
1,"πρωτοστάτης",4414,"no","leader, chief"
1,"πρωτοτόκια",4415,"no","birthright"
8,"πρωτότοκος",4416,"no","first-born"
1,"πρώτως",4413,"yes","first, before"
5,"πταίω",4417,"no","stumble, fall, sin"
1,"πτέρνα",4418,"no","heel"
2,"πτερύγιον",4419,"no","extremity, battlement, parapet"
5,"πτέρυξ",4420,"no","wing"
1,"πτηνός",4421,"no","winged"
2,"πτοέω",4422,"no","terrify, scare"
1,"πτόησις",4423,"no","terror, consternation"
1,"Πτολεμαΐς",4424,"no","Ptolemais"
2,"πτύον",4425,"no","simple wooden pitchfork"
1,"πτύρω",4426,"no","frighten, terrify"
1,"πτύσμα",4427,"no","spittle"
1,"πτύσσω",4428,"no","fold, roll up"
3,"πτύω",4429,"no","spit"
7,"πτῶμα",4430,"no","carcass, corpse"
2,"πτῶσις",4431,"no","falling, fall"
3,"πτωχεία",4432,"no","beggary, poverty"
1,"πτωχεύω",4433,"no","am in poverty"
34,"πτωχός",4434,"no","poor, destitute"
1,"πυγμή",4435,"no","fist"
1,"πύθων",4436,"no","divining spirit"
3,"πυκνός",4437,"no","frequent, often"
1,"πυκτεύω",4438,"no","box"
10,"πύλη",4439,"no","door, gate"
18,"πυλών",4440,"no","large gate, gateway, porch"
11,"πυνθάνομαι",4441,"no","ask, inquire"
71,"πῦρ",4442,"no","fire, trials"
2,"πυρά",4443,"no","fire"
4,"πύργος",4444,"no","tower, fortified structure"
2,"πυρέσσω",4445,"no","am sick with a fever"
6,"πυρετός",4446,"no","fever"
1,"πύρινος",4447,"no","fiery, glittering"
6,"πυρόω",4448,"no","burn, am purified by fire"
2,"πυρράζω",4449,"no","am red"
2,"πυρρός",4450,"no","red, fire-colored"
1,"Πύρρος",4450,"yes","red, fire-colored"
3,"πύρωσις",4451,"no","burning, trial, fiery test"
22,"πωλέω",4453,"no","sell"
12,"πῶλος",4454,"no","colt, young ass"
6,"πώποτε",4455,"no","at any time, ever"
5,"πωρόω",4456,"no","harden, render callous"
3,"πώρωσις",4457,"no","hardness of heart"
118,"πῶς",4459,"no","how, in what manner"
2,"Ῥαάβ",4460,"no","Rahab"
15,"ῥαββί",4461,"no","Rabbi, my master, teacher"
2,"ῥαββουνί",4462,"no","Rabbi, my master"
2,"ῥαβδίζω",4463,"no","beat with rods, scourge"
12,"ῥάβδος",4464,"no","rod, staff"
2,"ῥαβδοῦχος",4465,"no","lictor, Roman officer"
1,"Ῥαγαύ",4466,"no","Ragau, Reu"
1,"ῥᾳδιούργημα",4467,"no","act of villainy"
1,"ῥᾳδιουργία",4468,"no","craftiness, villainy"
1,"Ῥαιφάν",4481,"no","Rephan, Saturn"
1,"ῥακά",4469,"no","empty, foolish"
2,"ῥάκος",4470,"no","piece of cloth"
1,"Ῥαμά",4471,"no","Rama"
5,"ῥαντίζω",4472,"no","sprinkle"
2,"ῥαντισμός",4473,"no","sprinkling, purification"
2,"ῥαπίζω",4474,"no","slap, strike"
3,"ῥάπισμα",4475,"no","slap"
2,"ῥαφίς",4476,"no","needle"
1,"Ῥαχάβ",4477,"no","Rahab"
1,"Ῥαχήλ",4478,"no","Rachel"
1,"Ῥεβέκκα",4479,"no","Rebecca"
1,"ῥέδη",4480,"no","chariot"
1,"ῥέω",4482,"no","flow"
1,"Ῥήγιον",4484,"no","Rhegium"
1,"ῥῆγμα",4485,"no","ruin"
7,"ῥήγνυμι",4486,"no","break, break forth"
67,"ῥῆμα",4487,"no","thing spoken"
1,"Ῥησά",4488,"no","Rhesa"
1,"ῥήτωρ",4489,"no","orator"
1,"ῥητῶς",4490,"no","in so many words"
17,"ῥίζα",4491,"no","root, that which comes from root"
2,"ῥιζόω",4492,"no","root, fix by the root"
1,"ῥιπή",4493,"no","glance, twinkle (of eye)"
1,"ῥιπίζω",4494,"no","toss to and fro"
1,"ῥίπτω",4495,"no","throw away"
7,"ῥίπτω",4496,"no","throw, cast, toss"
2,"Ῥοβοάμ",4497,"no","Rehoboam"
1,"Ῥόδη",4498,"no","Rhoda"
1,"Ῥόδος",4499,"no","Rhodes"
1,"ῥοιζηδόν",4500,"no","with a great noise"
7,"ῥομφαία",4501,"no","sword, piercing grief"
1,"Ῥουβήν",4502,"no","Reuben"
1,"Ῥούθ",4503,"no","Ruth"
2,"Ῥοῦφος",4504,"no","Rufus"
4,"ῥύμη",4505,"no","street, lane"
17,"ῥύομαι",4506,"no","rescue"
1,"ῥυπαίνω",4510,"yes","am filthy"
1,"ῥυπαρία",4507,"no","filth, pollution"
2,"ῥυπαρός",4508,"no","filthy, defiled"
1,"ῥύπος",4509,"no","filth, dirt"
3,"ῥύσις",4511,"no","flowing, issue"
1,"ῥυτίς",4512,"no","wrinkle, spiritual defect"
12,"Ῥωμαῖος",4514,"no","Roman, a Roman citizen"
1,"Ῥωμαϊστί",4515,"no","in the Latin language"
8,"Ῥώμη",4516,"no","Rome"
1,"ῥώννυμι",4517,"no","strengthen, farewell"
2,"σαβαχθάνι",4518,"no","thou hast forsaken me"
2,"Σαβαώθ",4519,"no","hosts, armies"
1,"σαββατισμός",4520,"no","Sabbath rest"
68,"σάββατον",4521,"no","Sabbath, week"
1,"σαγήνη",4522,"no","fishing-net"
14,"Σαδδουκαῖος",4523,"no","Sadducee"
2,"Σαδώκ",4524,"no","Zadok"
1,"σαίνω",4525,"no","move, disturb"
4,"σάκκος",4526,"no","sack-cloth"
2,"Σαλά",4527,"no","Sala"
3,"Σαλαθιήλ",4528,"no","Salathiel"
1,"Σαλαμίς",4529,"no","Salamis"
1,"Σαλείμ",4530,"no","Salim"
15,"σαλεύω",4531,"no","shake, excite"
2,"Σαλήμ",4532,"no","Salem"
2,"Σαλμών",4533,"no","Salmon"
1,"Σαλμώνη",4534,"no","Salmone"
1,"σάλος",4535,"no","tossing of sea in tempest"
11,"σάλπιγξ",4536,"no","trumpet"
12,"σαλπίζω",4537,"no","sound a trumpet"
1,"σαλπιστής",4538,"no","trumpeter"
2,"Σαλώμη",4539,"no","Salome"
11,"Σαμάρεια",4540,"no","Samaria"
9,"Σαμαρίτης",4541,"no","Samaritan"
2,"Σαμαρῖτις",4542,"no","Samaritan woman"
1,"Σαμοθρᾴκη",4543,"no","Samothrace"
1,"Σάμος",4544,"no","Samos"
3,"Σαμουήλ",4545,"no","Samuel"
1,"Σαμψών",4546,"no","Samson"
2,"σανδάλιον",4547,"no","sandal"
1,"σανίς",4548,"no","plank, board"
9,"Σαούλ",4549,"no","Saul"
8,"σαπρός",4550,"no","rotten, useless, corrupt"
1,"Σάπφιρα",4551,"no","Sapphira"
1,"σάπφιρος",4552,"no","sapphire"
1,"σαργάνη",4553,"no","basket"
3,"Σάρδεις",4554,"no","Sardis"
2,"σάρδιον",4556,"no","carnelian"
1,"σαρδόνυξ",4557,"no","sardonyx"
1,"Σάρεπτα",4558,"no","Zarephath"
7,"σαρκικός",4559,"no","fleshly, carnal"
4,"σάρκινος",4560,"no","consisting of flesh"
147,"σάρξ",4561,"no","flesh, body"
3,"σαρόω",4563,"no","sweep"
4,"Σάρρα",4564,"no","Sarah"
1,"Σαρών",4565,"no","Sharon"
36,"Σατανᾶς",4567,"no","adversary, Satan"
2,"σάτον",4568,"no","nearly three English gallons"
15,"Σαῦλος",4569,"no","Saul, apostle"
6,"σβέννυμι",4570,"no","extinguish, suppress"
42,"σεαυτοῦ",4572,"no","of yourself"
1,"σεβάζομαι",4573,"no","worship"
2,"σέβασμα",4574,"no","object of worship"
3,"σεβαστός",4575,"no","august, venerated"
10,"σέβω",4576,"no","reverence, worship"
14,"σεισμός",4578,"no","earthquake, storm"
5,"σείω",4579,"no","shake"
1,"Σεκοῦνδος",4580,"no","Secundus"
1,"Σελεύκεια",4581,"no","Seleucia"
9,"σελήνη",4582,"no","moon"
2,"σεληνιάζομαι",4583,"no","am a lunatic"
1,"Σεμεΐν",4584,"no","Semein"
1,"σεμίδαλις",4585,"no","finest wheaten flour"
4,"σεμνός",4586,"no","honorable"
3,"σεμνότης",4587,"no","dignity, honor"
1,"Σέργιος",4588,"no","Sergius"
1,"Σερούχ",4562,"no","Serug"
1,"Σήθ",4589,"no","Seth"
1,"Σήμ",4590,"no","Shem"
6,"σημαίνω",4591,"no","signify, indicate"
77,"σημεῖον",4592,"no","sign, miracle, indication"
1,"σημειόω",4593,"no","note"
41,"σήμερον",4594,"no","today, now"
1,"σήπω",4595,"no","cause to rot"
3,"σής",4597,"no","moth"
1,"σητόβρωτος",4598,"no","moth-eaten"
1,"σθενόω",4599,"no","strengthen"
2,"σιαγών",4600,"no","jawbone, cheek"
10,"σιγάω",4601,"no","keep silent"
2,"σιγή",4602,"no","silence"
1,"σίδηρος",4604,"no","iron"
5,"σιδηροῦς",4603,"no","made of iron"
9,"Σιδών",4605,"no","Sidon"
2,"Σιδώνιος",4606,"no","Sidonian"
1,"σικάριος",4607,"no","assassin, murderer"
1,"σίκερα",4608,"no","intoxicating drink"
12,"Σιλᾶς",4609,"no","Silas"
4,"Σιλουανός",4610,"no","Silvanus"
3,"Σιλωάμ",4611,"no","Siloam"
1,"σιμικίνθιον",4612,"no","apron"
75,"Σίμων",4613,"no","Simon"
4,"Σινᾶ",4614,"no","Sinai"
5,"σίναπι",4615,"no","mustard"
6,"σινδών",4616,"no","linen cloth"
1,"σινιάζω",4617,"no","sift, prove by trials"
1,"σιρικός",4596,"no","silken"
1,"σιρός",4577,"yes","chain"
3,"σιτευτός",4618,"no","fattened"
1,"σιτίον",4621,"yes","wheat, grain"
1,"σιτιστός",4619,"no","fattened"
1,"σιτομέτριον",4620,"no","measured portion of grain or food"
14,"σῖτος",4621,"no","wheat, grain"
7,"Σιών",4622,"no","Zion"
10,"σιωπάω",4623,"no","keep silence"
29,"σκανδαλίζω",4624,"no","cause to stumble"
15,"σκάνδαλον",4625,"no","snare, stumbling-block"
3,"σκάπτω",4626,"no","dig"
3,"σκάφη",4627,"no","boat"
3,"σκέλος",4628,"no","leg"
1,"σκέπασμα",4629,"no","clothing"
1,"Σκευᾶς",4630,"no","Sceva"
1,"σκευή",4631,"no","tackle, fittings"
23,"σκεῦος",4632,"no","vessel to contain liquid, utensil, tackle"
20,"σκηνή",4633,"no","tent, tabernacle"
1,"σκηνοπηγία",4634,"no","feast of tabernacles"
1,"σκηνοποιός",4635,"no","tent-maker"
2,"σκῆνος",4636,"no","tent"
5,"σκηνόω",4637,"no","dwell as in a tent, encamp"
3,"σκήνωμα",4638,"no","dwelling"
7,"σκιά",4639,"no","shadow, thick darkness, outline"
3,"σκιρτάω",4640,"no","leap for joy"
3,"σκληροκαρδία",4641,"no","hardness of heart"
5,"σκληρός",4642,"no","hard, violent, harsh, stern"
1,"σκληρότης",4643,"no","hardness of heart"
1,"σκληροτράχηλος",4644,"no","stubborn"
6,"σκληρύνω",4645,"no","harden"
4,"σκολιός",4646,"no","crooked, perverse, unfair"
1,"σκόλοψ",4647,"no","stake or thorn"
6,"σκοπέω",4648,"no","regard attentively, take heed"
1,"σκοπός",4649,"no","goal"
5,"σκορπίζω",4650,"no","disperse"
5,"σκορπίος",4651,"no","scorpion"
3,"σκοτεινός",4652,"no","full of darkness, dark"
17,"σκοτία",4653,"no","darkness"
5,"σκοτίζω",4654,"no","darken"
30,"σκότος",4655,"no","darkness"
3,"σκοτόω",4656,"no","darken"
1,"σκύβαλον",4657,"no","refuse, dregs"
1,"Σκύθης",4658,"no","Scythian"
2,"σκυθρωπός",4659,"no","gloomy, sad-countenanced"
4,"σκύλλω",4660,"no","flay, trouble, annoy"
1,"σκῦλον",4661,"no","spoil taken from foe"
1,"σκωληκόβρωτος",4662,"no","eaten by worms"
1,"σκώληξ",4663,"no","gnawing worm"
1,"σμαράγδινος",4664,"no","made of emerald"
1,"σμάραγδος",4665,"no","emerald"
2,"σμύρνα",4666,"no","myrrh"
2,"Σμύρνα",4667,"no","Smyrna"
1,"σμυρνίζω",4669,"no","mingle with myrrh"
9,"Σόδομα",4670,"no","Sodom"
12,"Σολομών",4672,"no","Solomon"
1,"σορός",4673,"no","bier, open coffin"
27,"σός",4674,"no","yours, thy, thine"
4,"σουδάριον",4676,"no","handkerchief"
1,"Σουσάννα",4677,"no","Susannah"
51,"σοφία",4678,"no","wisdom"
2,"σοφίζω",4679,"no","make wise"
20,"σοφός",4680,"no","wise"
2,"Σπανία",4681,"no","Spain"
3,"σπαράσσω",4682,"no","convulse"
2,"σπαργανόω",4683,"no","wrap in swaddling clothes"
2,"σπαταλάω",4684,"no","live extravagantly"
2,"σπάω",4685,"no","draw (as a sword)"
7,"σπεῖρα",4686,"no","cohort"
52,"σπείρω",4687,"no","sow, spread, scatter"
1,"σπεκουλάτωρ",4688,"no","body-guardsman, executioner"
2,"σπένδω",4689,"no","pour out as a libation"
44,"σπέρμα",4690,"no","seed, offspring"
1,"σπερμολόγος",4691,"no","a babbler"
6,"σπεύδω",4692,"no","hasten, desire earnestly"
6,"σπήλαιον",4693,"no","cave, den"
1,"σπιλάς",4694,"no","hidden rock, false teacher"
2,"σπίλος",4696,"no","spot, fault"
2,"σπιλόω",4695,"no","defile, spot"
12,"σπλαγχνίζομαι",4697,"no","have pity on"
11,"σπλάγχνον",4698,"no","bowels, compassion, pity"
3,"σπόγγος",4699,"no","sponge"
3,"σποδός",4700,"no","ashes"
1,"σπορά",4701,"no","seed"
3,"σπόριμος",4702,"no","sown, sown fields"
5,"σπόρος",4703,"no","seed for sowing"
11,"σπουδάζω",4704,"no","hasten"
3,"σπουδαῖος",4705,"no","diligent, earnest"
1,"σπουδαίως",4708,"no","more earnestly, more carefully"
3,"σπουδαίως",4709,"no","diligently, earnestly"
12,"σπουδή",4710,"no","haste, diligence"
5,"σπυρίς",4711,"no","plaited basket"
7,"στάδιον",4712,"no","one eighth of Roman mile"
1,"στάμνος",4713,"no","jar or vase"
1,"στασιαστής",4955,"yes","fellow insurgent"
9,"στάσις",4714,"no","standing, place, dissension"
1,"στατήρ",4715,"no","Jewish shekel"
27,"σταυρός",4716,"no","cross"
46,"σταυρόω",4717,"no","crucify"
3,"σταφυλή",4718,"no","grape, cluster of grapes"
5,"στάχυς",4719,"no","head of grain"
1,"Στάχυς",4720,"no","Stachys"
3,"στέγη",4721,"no","flat roof of house"
4,"στέγω",4722,"no","cover, conceal, bear with"
4,"στεῖρα",4723,"no","barren"
2,"στέλλω",4724,"no","arrange, take care, withdraw from"
1,"στέμμα",4725,"no","garland"
2,"στεναγμός",4726,"no","groaning"
6,"στενάζω",4727,"no","groan"
3,"στενός",4728,"no","narrow"
3,"στενοχωρέω",4729,"no","press upon, cramp, restrain"
4,"στενοχωρία",4730,"no","narrow space, great distress"
4,"στερεός",4731,"no","solid, firm, steadfast"
3,"στερεόω",4732,"no","strengthen, confirm, establish"
1,"στερέωμα",4733,"no","firmness, steadfastness"
3,"Στεφανᾶς",4734,"no","Stephanas"
18,"στέφανος",4735,"no","crown, garland"
7,"Στέφανος",4736,"no","Stephen"
3,"στεφανόω",4737,"no","crown, adorn"
5,"στῆθος",4738,"no","breast"
11,"στήκω",4739,"no","stand fast, persevere"
1,"στηριγμός",4740,"no","firmness, steadfastness"
14,"στηρίζω",4741,"no","fix firmly, strengthen"
1,"στιβάς",4746,"no","bough, branch of tree"
1,"στίγμα",4742,"no","mark or brand"
1,"στιγμή",4743,"no","point of time, instant"
1,"στίλβω",4744,"no","shine, glisten, flash"
4,"στοά",4745,"no","colonnade, portico"
1,"Στοϊκός",4770,"no","Stoic"
7,"στοιχεῖον",4747,"no","heavenly body, element"
5,"στοιχέω",4748,"no","walk"
9,"στολή",4749,"no","long robe"
78,"στόμα",4750,"no","mouth, speech"
1,"στόμαχος",4751,"no","stomach"
2,"στρατεία",4752,"no","warfare, military service"
8,"στράτευμα",4753,"no","army"
7,"στρατεύω",4754,"no","wage war, fight"
10,"στρατηγός",4755,"no","general, magistrate, captain of temple"
2,"στρατιά",4756,"no","army, host of angels"
26,"στρατιώτης",4757,"no","soldier"
1,"στρατολογέω",4758,"no","enlist troops"
1,"στρατόπεδον",4760,"no","encamped army"
1,"στρεβλόω",4761,"no","rack, pervert, twist"
21,"στρέφω",4762,"no","turn, am converted, change"
2,"στρηνιάω",4763,"no","live luxuriously"
1,"στρῆνος",4764,"no","wantonness, luxury"
4,"στρουθίον",4765,"no","small bird, sparrow"
6,"στρωννύω",4766,"no","spread, make a bed"
1,"στυγητός",4767,"no","hateful, detestable"
2,"στυγνάζω",4768,"no","am gloomy"
4,"στῦλος",4769,"no","pillar"
2892,"σύ",4771,"no","you"
3,"συγγένεια",4772,"no","kindred, family"
11,"συγγενής",4773,"no","akin, a relative"
1,"συγγενίς",4773,"yes","akin, a relative"
1,"συγγνώμη",4774,"no","permission, indulgence"
2,"συγκάθημαι",4775,"no","sit with"
2,"συγκαθίζω",4776,"no","cause to sit down with, sit down together"
2,"συγκακοπαθέω",4777,"no","suffer hardships together with"
1,"συγκακουχέομαι",4778,"no","suffer ill-treatment with"
8,"συγκαλέω",4779,"no","call together"
1,"συγκαλύπτω",4780,"no","conceal closely, cover up wholly"
1,"συγκάμπτω",4781,"no","oppress, bend together"
1,"συγκαταβαίνω",4782,"no","go down with"
1,"συγκατάθεσις",4783,"no","assent, agreement"
1,"συγκατατίθεμαι",4784,"no","give a vote with, assent to"
1,"συγκαταψηφίζομαι",4785,"no","am voted or classed with"
2,"συγκεράννυμι",4786,"no","mix with, unite"
1,"συγκινέω",4787,"no","move together, stir up"
4,"συγκλείω",4788,"no","enclose, shut in"
4,"συγκληρονόμος",4789,"no","a joint heir, participant"
3,"συγκοινωνέω",4790,"no","have fellowship with"
4,"συγκοινωνός",4791,"no","partaker with, co-partner"
1,"συγκομίζω",4792,"no","bear away together with"
3,"συγκρίνω",4793,"no","combine, compare"
1,"συγκύπτω",4794,"no","am bent double"
1,"συγκυρία",4795,"no","coincidence, accident, chance"
7,"συγχαίρω",4796,"no","rejoice with"
5,"συγχέω",4797,"no","bewilder, stir up"
1,"συγχράομαι",4798,"no","have dealings with"
1,"σύγχυσις",4799,"no","confusion, disturbance"
3,"συζάω",4800,"no","live together with"
2,"συζεύγνυμι",4801,"no","unite"
10,"συζητέω",4802,"no","seek together, discuss, dispute"
1,"συζητητής",4804,"no","disputer"
1,"σύζυγος",4805,"no","a yoke-fellow, colleague"
2,"συζωοποιέω",4806,"no","make alive together with"
1,"συκάμινος",4807,"no","sycamore tree"
16,"συκῆ",4808,"no","fig-tree"
