"Occurrences","lex","Lexeme","Transliterated","None","Qal","Nifal","Piel","Pual","Hitpael","Hifil","Hofal","Hishtafal","Passive Qal","Etpaal","Nitpael","Hotpaal","Tifal","Hitpoal","Poal","Poel"
21,"CZR[","שׁזר ","ŠZR",,,,,,,,"ser torcido",,,,,,,,,
1,"CX/","שַׁח ","šaḥ","com os olhos abatidos",,,,,,,,,,,,,,,,
1,"FX/","שֵׂחַ ","śēₐḥ","pensamento?",,,,,,,,,,,,,,,,
23,"CXD/","שֹׁחַד ","šōḥad","presente, presente, suborno",,,,,,,,,,,,,,,,
2,"CXD[","שׁחד ","ŠḤD",,"dar um presente",,,,,,,,,,,,,,,
2,"CXH[","שׁחה ","ŠḤH",,"curvar-se",,,,,"deprimir",,,,,,,,,,
3,"FXH[","שׂחה ","ŚḤH",,"nadar",,,,,"fazer nadar",,,,,,,,,,
1,"FXW/","שָׂחוּ ","śāḥû","natação",,,,,,,,,,,,,,,,
15,"FXWQ/","שְׂחֹוק ","śᵊḥôq","risos",,,,,,,,,,,,,,,,
1,"CXWR/","שְׁחֹור ","šᵊḥôr","escuridão",,,,,,,,,,,,,,,,
1,"CXWT/","שְׁחוּת ","šᵊḥût","poço",,,,,,,,,,,,,,,,
18,"CXX[","שׁחח ","ŠḤḤ",,"inclinar-se, agachar-se","ser curvado; soar abafado",,,,"derrubar",,,,,,,,,,
5,"CXV=[","שׁחט II","ŠḤṬ",,"martelar?; ligar?",,,,,,,,,,,,,,,
80,"CXV[","שׁחט I","ŠḤṬ",,"abater, matar","ser abatido",,,,,,,,,,,,,,
1,"FXV[","שׂחט ","ŚḤṬ",,"espremer",,,,,,,,,,,,,,,
1,"CXVH/","שַׁחֲטָה ","šaḥᵃṭāʰ","abate?",,,,,,,,,,,,,,,,
1,"CXJVH/","שְׁחִיטָה ","šᵊḥîṭāʰ","Abate",,,,,,,,,,,,,,,,
13,"CXJN/","שְׁחִין ","šᵊḥîn","fervura",,,,,,,,,,,,,,,,
1,"CXJS/","שָׁחִיס ","šāḥîs","grãos silvestres",,,,,,,,,,,,,,,,
1,"FXJP/","שָׂחִיף ","śāḥîf","(incerto)",,,,,,,,,,,,,,,,
2,"CXJT/","שְׁחִית ","šᵊḥît","poço",,,,,,,,,,,,,,,,
7,"CXL/","שַׁחַל ","šaḥal","leão jovem",,,,,,,,,,,,,,,,
1,"CXLT/","שְׁחֵלֶת ","šᵊḥēlet","(ingrediente do incenso)",,,,,,,,,,,,,,,,
2,"CXP/","שַׁחַף ","šaḥaf","gaivota? (ave impura)",,,,,,,,,,,,,,,,
2,"CXPT/","שַׁחֶפֶת ","šaḥefet","consumo",,,,,,,,,,,,,,,,
2,"CXY/","שַׁחַץ ","šaḥaṣ","dignidade; orgulho",,,,,,,,,,,,,,,,
1,"CXYJMH/","שַׁחֲצִימָה ","šaḥᵃṣîmāʰ","Shahazumah",,,,,,,,,,,,,,,,
21,"CXQ/","שַׁחַק ","šaḥaq","poeira, nuvens de poeira",,,,,,,,,,,,,,,,
4,"CXQ[","שׁחק ","ŠḤQ",,"pulverizar; esfregar",,,,,,,,,,,,,,,
36,"FXQ[","שׂחק ","ŚḤQ",,"jogar; rir",,"brincar, brincar",,,"zombar",,,,,,,,,,
23,"CXR/","שַׁחַר I","šaḥar","madrugada",,,,,,,,,,,,,,,,
6,"CXR=/","שָׁחֹר II","šāḥōr","preto",,,,,,,,,,,,,,,,
1,"CXR=[","שׁחר II","ŠḤR",,"tornar-se negro",,,,,,,,,,,,,,,
13,"CXR[","שׁחר I","ŠḤR",,"ter a intenção de",,"buscar",,,,,,,,,,,,,
1,"CXRWT/","שַׁחֲרוּת ","šaḥᵃrût","juventude",,,,,,,,,,,,,,,,
1,"CXRXR/","שְׁחַרְחֹר ","šᵊḥarḥōr","escura",,,,,,,,,,,,,,,,
1,"CXRJH/","שְׁחַרְיָה ","šᵊḥaryāʰ","Shehariah",,,,,,,,,,,,,,,,
1,"CXRJM/","שַׁחֲרַיִם ","šaḥᵃrayim","Shaharaim",,,,,,,,,,,,,,,,
23,"CXT/","שַׁחַת ","šaḥat","fossa; sepultura",,,,,,,,,,,,,,,,
145,"CXT[","שׁחת ","ŠḤT",,,"ser corrupto, ser estragado","estragar, arruinar",,,"destruir","ser estragado",,,,,,,,,
1,"FV/","שֵׂט ","śēṭ","(incerto)",,,,,,,,,,,,,,,,
28,"CVH/","שִׁטָּה ","šiṭṭāʰ","acacia",,,,,,,,,,,,,,,,
6,"FVH[","שׂטה ","ŚṬH",,"desviar",,,,,,,,,,,,,,,
6,"CVX[","שׁטח ","ŠṬḤ",,"Espalhar",,"esticar",,,,,,,,,,,,,
1,"CVV/","שֹׁטֵט ","šōṭēṭ","flagelo",,,,,,,,,,,,,,,,
5,"CVJM/","שִׁטִּים ","šiṭṭîm","Merda",,,,,,,,,,,,,,,,
6,"FVM[","שׂטם ","ŚṬM",,"guardar rancor",,,,,,,,,,,,,,,
27,"FVN/","שָׂטָן ","śāṭān","adversário; o Satã",,,,,,,,,,,,,,,,
6,"FVN[","שׂטן ","ŚṬN",,"guardar rancor",,,,,,,,,,,,,,,
1,"FVNH/","שִׂטְנָה I","śiṭnāʰ","acusação",,,,,,,,,,,,,,,,
1,"FVNH=/","שִׂטְנָה II","śiṭnāʰ","Sitnah",,,,,,,,,,,,,,,,
6,"CVP/","שֶׁטֶף ","šeṭef","inundação",,,,,,,,,,,,,,,,
31,"CVP[","שׁטף ","ŠṬF",,"lavar, lavar","ser lavado",,"ser lavado",,,,,,,,,,,,
25,"CVR[","שׁטר ","ŠṬR",,"oficial, registrador",,,,,,,,,,,,,,,
3,"CJ/","שַׁי ","šay","presente",,,,,,,,,,,,,,,,
1,"FJ>/","שִׂיא ","śîʔ","altura, excelência",,,,,,,,,,,,,,,,
1,"CJ>N/","שִׁיאֹן ","šîʔōn","Moda",,,,,,,,,,,,,,,,
1,"FJ>N/","שִׂיאֹן ","śîʔōn","Siyon",,,,,,,,,,,,,,,,
1,"FJB/","שֵׂיב ","śêv","cabelos grisalhos, velhice",,,,,,,,,,,,,,,,
2,"FJB[","שׂיב ","ŚYV",,"ser grisalho, velho",,,,,,,,,,,,,,,
2,"CJBH/","שִׁיבָה ","šîvāʰ","cativeiro?; ficar?",,,,,,,,,,,,,,,,
19,"FJBH/","שֵׂיבָה ","śêvāʰ","cabelos brancos, velhice",,,,,,,,,,,,,,,,
1,"FJG/","שִׂיג ","śîg","excremento",,,,,,,,,,,,,,,,
4,"FJD/","שִׂיד ","śîd","cal",,,,,,,,,,,,,,,,
2,"FJD[","שׂיד ","ŚYD",,"emplastrar",,,,,,,,,,,,,,,
1,"CJH[","שׁיה ","ŠYH",,"esquecer?",,,,,,,,,,,,,,,
1,"CJZ>/","שִׁיזָא ","šîzāˀ","Shiza",,,,,,,,,,,,,,,,
5,"CJX[","שׁיח ","ŠYḤ",,"fluir para longe",,,,"estar se desesperando",,,,,,,,,,,
4,"FJX/","שִׂיחַ I","śîₐḥ","arbusto",,,,,,,,,,,,,,,,
14,"FJX=/","שִׂיחַ II","śîₐḥ","(objeto de) preocupação, interesse",,,,,,,,,,,,,,,,
20,"FJX[","שׂיח ","ŚYḤ",,"preocupar-se, preocupar-se; considerar",,"considerar",,,,,,,,,,,,,
2,"CJXH/","שִׁיחָה ","šîḥāʰ","poço",,,,,,,,,,,,,,,,
3,"FJXH/","שִׂיחָה ","śîḥāʰ","preocupação",,,,,,,,,,,,,,,,
4,"CJXWR/","שִׁיחֹור ","šîḥôr","Shihor",,,,,,,,,,,,,,,,
1,"CJXWR_LBNT/","שִׁיחֹור לִבְנָת ","šîḥôr livnāt","Shihor Libnath",,,,,,,,,,,,,,,,
1,"CJV/","שַׁיִט ","šayiṭ","oar",,,,,,,,,,,,,,,,
7,"CJLNJ/","שִׁילֹנִי ","šîlōnî","Shilonite",,,,,,,,,,,,,,,,
583,"FJM[","שׂים ","ŚYM",,"estabelecer, colocar",,,,,"definir, transformar em","ser colocado",,,,,,,,,
1,"CJMWN/","שִׁימֹון ","šîmôn","Shimon",,,,,,,,,,,,,,,,
76,"CJR/","שִׁיר ","šîr","canção",,,,,,,,,,,,,,,,
88,"CJR[","שׁיר ","ŠYR",,"cantar",,"cantar",,,,"ser cantado",,,,,,,,,
13,"CJRH/","שִׁירָה ","šîrāʰ","canção",,,,,,,,,,,,,,,,
1,"CJC/","שַׁיִשׁ ","šayiš","alabastro",,,,,,,,,,,,,,,,
1,"CJC>/","שִׁישָׁא ","šîšāˀ","Narguilé",,,,,,,,,,,,,,,,
7,"CJCQ/","שִׁישָׁק ","šîšāq","Shishak",,,,,,,,,,,,,,,,
7,"CJT/","שַׁיִת I","šayit","ervas daninhas",,,,,,,,,,,,,,,,
2,"CJT=/","שִׁית II","šît","vestuário",,,,,,,,,,,,,,,,
85,"CJT[","שׁית ","ŠYT",,"pôr, colocar",,,,,,"ser imposto",,,,,,,,,
1,"FK/","שֵׂךְ I","śēx","espinho",,,,,,,,,,,,,,,,
1,"FK=/","שֹׂךְ II","śōx","cabana",,,,,,,,,,,,,,,,
212,"CKB[","שׁכב ","ŠXV",,"deitar-se; ter relações sexuais","ser deitado",,"ser deitado",,"deitar","ser deitado",,,,,,,,,
9,"CKBH/","שִׁכְבָה ","šixvāʰ","deitado; camada",,,,,,,,,,,,,,,,
4,"CKBT/","שְׁכֹבֶת ","šᵊxōvet","cópula",,,,,,,,,,,,,,,,
1,"CKH[","שׁכה ","ŠXH",,,,,,,"ser luxurioso?",,,,,,,,,,
1,"FKH/","שֻׂכָּה ","śukkāʰ","arpão",,,,,,,,,,,,,,,,
1,"FKW/","שֶׂכוּ ","śexû","Secu",,,,,,,,,,,,,,,,
1,"FKWJ/","שֶׂכְוִי ","śexwî","galo?",,,,,,,,,,,,,,,,
3,"CKWL/","שְׁכֹול I","šᵊxôl","perda de filhos",,,,,,,,,,,,,,,,
6,"CKWL=/","שַׁכּוּל II","šakkûl","desprovido de crianças",,,,,,,,,,,,,,,,
1,"CKWL==/","שָׁכוּל III","šāxûl","desprovido de crianças",,,,,,,,,,,,,,,,
13,"CKWR/","שִׁכֹּור ","šikkôr","bêbado(a)",,,,,,,,,,,,,,,,
104,"CKX[","שׁכח ","ŠXḤ",,"esquecer","ser esquecido","fazer com que seja esquecido",,"ser esquecido","fazer esquecer",,,,,,,,,,
1,"FKJH/","שְׂכִיָּה I","śᵊxiyyāʰ","navio",,,,,,,,,,,,,,,,
1,"FKJH=/","שָׂכְיָה II","śāxyāʰ","Sakia",,,,,,,,,,,,,,,,
1,"FKJN/","שַׂכִּין ","śakkîn","faca",,,,,,,,,,,,,,,,
18,"FKJR/","שָׂכִיר ","śāxîr","alugado, contratado (adj.); operário contratado, mercenário (n)",,,,,,,,,,,,,,,,
5,"CKK[","שׁכך ","ŠXX",,"diminuir",,,,,"fazer diminuir",,,,,,,,,,
1,"FKK[","שׂכך ","ŚXX",,"cobrir",,,,,,,,,,,,,,,
24,"CKL[","שׁכל ","ŠXL",,"ficar sem filhos",,"tornar sem filhos; abortar",,,"abortar",,,,,,,,,,
16,"FKL/","שֶׂכֶל ","śexel","visão, compreensão",,,,,,,,,,,,,,,,
1,"FKL=[","שׂכל II","ŚXL",,,,"atravessar",,,,,,,,,,,,,
61,"FKL[","שׂכל I","ŚXL",,"ter sucesso",,"fazer parecer tolo",,,"entender",,,,,,,,,,
1,"FKLWT/","שִׂכְלוּת ","śixlût","loucura",,,,,,,,,,,,,,,,
1,"CKLJM/","שִׁכֻּלִים ","šikkulîm","sem filhos",,,,,,,,,,,,,,,,
22,"CKM/","שְׁכֶם I","šᵊxem","ombro(s); pescoço; costas",,,,,,,,,,,,,,,,
50,"CKM=/","שְׁכֶם II","šᵊxem","Siquém",,,,,,,,,,,,,,,,
13,"CKM==/","שְׁכֶם III","šᵊxem","Shechem",,,,,,,,,,,,,,,,
3,"CKM===/","שֶׁכֶם IV","šexem","Shechem",,,,,,,,,,,,,,,,
65,"CKM[","שׁכם ","ŠXM",,,,,,,"levantar cedo; fazer cedo",,,,,,,,,,
1,"CKMJ/","שִׁכְמִי ","šixmî","Shechemite",,,,,,,,,,,,,,,,
20,"CKN/","שָׁכֵן ","šāxēn","habitante; vizinho, vizinho",,,,,,,,,,,,,,,,
129,"CKN[","שׁכן ","ŠXN",,"acampar, habitar, instalar-se",,"fazer habitar",,,"fazer habitar",,,,,,,,,,
8,"CKNJH/","שְׁכַנְיָה ","šᵊxanyāʰ","Shecaniah",,,,,,,,,,,,,,,,
2,"CKNJHW/","שְׁכַנְיָהוּ ","šᵊxanyāhû","Shecaniah",,,,,,,,,,,,,,,,
1,"CKR/","שָׁכֻר I","šāxur","bêbado",,,,,,,,,,,,,,,,
23,"CKR=/","שֵׁכָר II","šēxār","cerveja, bebida forte, bebida intoxicante",,,,,,,,,,,,,,,,
18,"CKR[","שׁכר ","ŠXR",,"estar, embriagar-se",,"embebedar",,"comportar-se bêbado","embebedar",,,,,,,,,,
28,"FKR/","שָׂכָר I","śāxār","salários, recompensa",,,,,,,,,,,,,,,,
2,"FKR=/","שֶׂכֶר II","śexer","salários",,,,,,,,,,,,,,,,
2,"FKR==/","שָׂכָר III","śāxār","Sacar",,,,,,,,,,,,,,,,
20,"FKR[","שׂכר ","ŚXR",,"contratar","contratar-se",,,"contratar-se",,,,,,,,,,,
3,"CKRWN/","שִׁכָּרֹון I","šikkārôn","embriaguez",,,,,,,,,,,,,,,,
1,"CKRWN=/","שִׁכְּרֹון II","šikkᵊrôn","Shikkeron",,,,,,,,,,,,,,,,
1,"CL/","שַׁל ","šal","irreverência?",,,,,,,,,,,,,,,,
1,"CL>NN/","שַׁלְאֲנַן ","šalʔᵃnan","à vontade?",,,,,,,,,,,,,,,,
3,"CLB/","שָׁלָב ","šālāv","peça de ligação, parapeito",,,,,,,,,,,,,,,,
2,"CLB[","שׁלב ","ŠLV",,,,,"ser juntado",,,,,,,,,,,,
19,"CLG/","שֶׁלֶג I","šeleg","neve",,,,,,,,,,,,,,,,
1,"CLG=/","שֶׁלֶג II","šeleg","sabão, sabonete",,,,,,,,,,,,,,,,
1,"CLG[","שׁלג ","ŠLG",,,,,,,"nevar",,,,,,,,,,
21,"CLH/","שִׁלֹה I","šilōʰ","Shiloh",,,,,,,,,,,,,,,,
8,"CLH=/","שֵׁלָה II","šēlāʰ","Shelah",,,,,,,,,,,,,,,,
8,"CLH[","שׁלה ","ŠLH",,"estar à vontade","ser negligente",,,,"dar falsas esperanças",,,,,,,,,,
2,"CLHBT/","שַׁלְהֶבֶת ","šalhevet","Chama",,,,,,,,,,,,,,,,
1,"CLHBTJH/","שַׁלְהֶבֶתְיָה ","šalhevetyāʰ","grande chama",,,,,,,,,,,,,,,,
1,"CLW/","שָׁלוּ I","šālû","facilidade",,,,,,,,,,,,,,,,
12,"CLW=/","שִׁלֹו II","šilô","Shiloh",,,,,,,,,,,,,,,,
4,"FLW/","שְׂלָו ","śᵊlāw","codorniz",,,,,,,,,,,,,,,,
8,"CLWH/","שַׁלְוָה ","šalwāʰ","facilidade",,,,,,,,,,,,,,,,
3,"CLWXJM/","שִׁלּוּחִים ","šillûḥîm","desistência; presente de despedida",,,,,,,,,,,,,,,,
237,"CLWM/","שָׁלֹום I","šālôm","paz, bem-estar, saúde",,,,,,,,,,,,,,,,
3,"CLWM=/","שִׁלּוּם II","šillûm","recompensa, retribuição",,,,,,,,,,,,,,,,
27,"CLWM==/","שַׁלּוּם III","šallûm","Shallum",,,,,,,,,,,,,,,,
1,"CLWN/","שַׁלּוּן ","šallûn","Shallun",,,,,,,,,,,,,,,,
7,"CLX/","שֶׁלַח I","šelaḥ","dardo de arremesso",,,,,,,,,,,,,,,,
1,"CLX=/","שֶׁלַח II","šelaḥ","água-conduto",,,,,,,,,,,,,,,,
9,"CLX==/","שֶׁלַח III","šelaḥ","Shelah",,,,,,,,,,,,,,,,
1,"CLX===/","שִׁלֹחַ IV","šilōₐḥ","Shiloah",,,,,,,,,,,,,,,,
847,"CLX[","שׁלח ","ŠLḤ",,"enviar","ser enviado","deixar ir; esticar; enviar","ser solto, ser enviado, ser abandonado",,"soltar-se sobre",,,,,,,,,,
1,"CLXWT/","שְׁלֻחֹות ","šᵊluḥôt","brotos",,,,,,,,,,,,,,,,
2,"CLXJ/","שִׁלְחִי ","šilḥî","Shilhi",,,,,,,,,,,,,,,,
1,"CLXJM/","שְׁלָחִים I","šᵊlāḥîm","brotos",,,,,,,,,,,,,,,,
1,"CLXJM=/","שִׁלְחִים II","šilḥîm","Shilhim",,,,,,,,,,,,,,,,
71,"CLXN/","שֻׁלְחָן ","šulḥān","mesa; mesa para uso sagrado",,,,,,,,,,,,,,,,
7,"CLV/","שֶׁלֶט ","šeleṭ","escudo",,,,,,,,,,,,,,,,
8,"CLV[","שׁלט ","ŠLṬ",,"dominar",,,,,"dar poder; conceder",,,,,,,,,,
2,"CLVWN/","שִׁלְטֹון ","šilṭôn","alguém que tem poder",,,,,,,,,,,,,,,,
1,"CLVT/","שַׁלֶּטֶת ","šalleṭet","dominando",,,,,,,,,,,,,,,,
1,"CLJ/","שְׁלִי ","šᵊlî","tranqüilidade",,,,,,,,,,,,,,,,
1,"CLJH/","שִׁלְיָה ","šilyāʰ","após o nascimento",,,,,,,,,,,,,,,,
8,"CLJW/","שָׁלֵיו ","šālêw","à vontade",,,,,,,,,,,,,,,,
4,"CLJV/","שַׁלִּיט ","šallîṭ","governante",,,,,,,,,,,,,,,,
2,"CLJC/","שָׁלִישׁ I","šālîš","terceira parte (medida)",,,,,,,,,,,,,,,,
16,"CLJC=/","שָׁלִישׁ II","šālîš","terceiro homem na carruagem; ajudante",,,,,,,,,,,,,,,,
1,"CLJC==/","שָׁלִישׁ III","šālîš","(instrumento musical)",,,,,,,,,,,,,,,,
83,"CLJCJ/","שְׁלִישִׁי ","šᵊlîšî","terceiro; um terço",,,,,,,,,,,,,,,,
23,"CLJCJT/","שְׁלִישִׁית ","šᵊlîšît","terceira parte",,,,,,,,,,,,,,,,
2,"CLK/","שָׁלָךְ ","šālāx","corvo-marinho? (ave impura)",,,,,,,,,,,,,,,,
125,"CLK[","שׁלך ","ŠLX",,,,,,,"arremessar","ser jogado",,,,,,,,,
1,"CLKT/","שַׁלֶּכֶת I","šallexet","abate",,,,,,,,,,,,,,,,
1,"CLKT=/","שַׁלֶּכֶת II","šallexet","Shalleketh",,,,,,,,,,,,,,,,
73,"CLL/","שָׁלָל ","šālāl","pilhagem, saque",,,,,,,,,,,,,,,,
2,"CLL=[","שׁלל II","ŠLL",,"reunir, retirar",,,,,,,,,,,,,,,
14,"CLL[","שׁלל I","ŠLL",,"saquear, estragar",,,,"ser saqueado",,,,,"ser saqueado",,,,,,
87,"CLM/","שֶׁלֶם I","šelem","oferta final, oferta de paz",,,,,,,,,,,,,,,,
28,"CLM=/","שָׁלֵם II","šālēm","completo, intacto; sem ferimentos, seguro; pacífico",,,,,,,,,,,,,,,,
1,"CLM==/","שִׁלֵּם III","šillēm","recompensa?",,,,,,,,,,,,,,,,
2,"CLM===/","שָׁלֵם IV","šālēm","Salem",,,,,,,,,,,,,,,,
2,"CLM====/","שִׁלֵּם V","šillēm","Shillem",,,,,,,,,,,,,,,,
116,"CLM[","שׁלם ","ŠLM",,"ser inteiro, ser completo",,"retribuir","ser correspondido",,"fazer as pazes com","estar em paz com",,,,,,,,,
4,"FLM>/","שַׂלְמָא ","śalmāˀ","Salma",,,,,,,,,,,,,,,,
1,"CLMH/","שִׁלֻּמָה I","šillumāʰ","retribuição",,,,,,,,,,,,,,,,
293,"CLMH=/","שְׁלֹמֹה II","šᵊlōmōʰ","Salomão",,,,,,,,,,,,,,,,
16,"FLMH/","שַׂלְמָה I","śalmāʰ","manta, invólucro",,,,,,,,,,,,,,,,
1,"FLMH=/","שַׂלְמָה II","śalmāʰ","Salmão",,,,,,,,,,,,,,,,
1,"FLMWN/","שַׂלְמֹון ","śalmôn","Salmão",,,,,,,,,,,,,,,,
3,"CLMWT/","שְׁלֹמֹות ","šᵊlōmôt","Shelomoth",,,,,,,,,,,,,,,,
1,"CLMJ/","שִׁלֵּמִי I","šillēmî","Shillemite",,,,,,,,,,,,,,,,
1,"CLMJ=/","שְׁלֹמִי II","šᵊlōmî","Shelomi",,,,,,,,,,,,,,,,
2,"CLMJ==/","שַׁלְמָי III","šalmāʸ","Shalmai",,,,,,,,,,,,,,,,
5,"CLMJ>L/","שְׁלֻמִיאֵל ","šᵊlumîʔēl","Shelumiel",,,,,,,,,,,,,,,,
5,"CLMJH/","שֶׁלֶמְיָה ","šelemyāʰ","Shelemiah",,,,,,,,,,,,,,,,
5,"CLMJHW/","שֶׁלֶמְיָהוּ ","šelemyāhû","Shelemiah",,,,,,,,,,,,,,,,
8,"CLMJT/","שְׁלֹמִית ","šᵊlōmît","Shelomith",,,,,,,,,,,,,,,,
1,"CLMN/","שַׁלְמַן ","šalman","Shalman",,,,,,,,,,,,,,,,
2,"CLMN>SR/","שַׁלְמַנְאֶסֶר ","šalmanʔeser","Shalmaneser",,,,,,,,,,,,,,,,
1,"CLMNJM/","שַׁלְמֹנִים ","šalmōnîm","subornos",,,,,,,,,,,,,,,,
1,"CLNJ/","שֵׁלָנִי ","šēlānî","Shelanite",,,,,,,,,,,,,,,,
2,"CLP/","שֶׁלֶף ","šelef","Sheleph",,,,,,,,,,,,,,,,
25,"CLP[","שׁלף ","ŠLF",,"desenhar (espada); decolar",,,,,,,,,,,,,,,
602,"CLC/","שָׁלֹשׁ I","šālōš","três",,,,,,,,,,,,,,,,
1,"CLC=/","שֵׁלֶשׁ II","šēleš","Shelesh",,,,,,,,,,,,,,,,
9,"CLC[","שׁלשׁ ","ŠLŠ",,,,"dividir em três; fazer no terceiro dia; fazer pela terceira vez","a três anos; triplo",,,,,,,,,,,,
1,"CLCH/","שִׁלְשָׁה I","šilšāʰ","Shilshah",,,,,,,,,,,,,,,,
1,"CLCH=/","שָׁלִשָׁה II","šālišāʰ","Shalisha",,,,,,,,,,,,,,,,
24,"CLCWM/","שִׁלְשֹׁום ","šilšôm","três dias atrás, anteontem",,,,,,,,,,,,,,,,
5,"CLCJM/","שִׁלֵּשִׁים ","šillēšîm","netos; bisnetos",,,,,,,,,,,,,,,,
834,"CM","שָׁם ","šām","lá, ali",,,,,,,,,,,,,,,,
864,"CM/","שֵׁם I","šēm","nome",,,,,,,,,,,,,,,,
17,"CM=/","שֵׁם II","šēm","Shem",,,,,,,,,,,,,,,,
2,"CM>/","שַׁמָּא ","šammāˀ","Shamma",,,,,,,,,,,,,,,,
1,"CM>BR/","שֶׁמְאֵבֶר ","šemʔēver","Shemeber",,,,,,,,,,,,,,,,
1,"CM>H/","שִׁמְאָה ","šimʔāʰ","Shimeah",,,,,,,,,,,,,,,,
54,"FM>L/","שְׂמֹאל ","śᵊmōˀl","esquerda; mão esquerda",,,,,,,,,,,,,,,,
5,"FM>L[","שׂמאל ","ŚMʔL",,,,,,,"vá para esquerda; use a mão esquerda",,,,,,,,,,
9,"FM>LJ/","שְׂמָאלִי ","śᵊmāˀlî","esquerda",,,,,,,,,,,,,,,,
1,"CM>M/","שִׁמְאָם ","šimʔām","Shimeam",,,,,,,,,,,,,,,,
2,"CMGR/","שַׁמְגַּר ","šamgar","Shamgar",,,,,,,,,,,,,,,,
1,"CMD/","שֶׁמֶד ","šemed","Shemed",,,,,,,,,,,,,,,,
90,"CMD[","שׁמד ","ŠMD",,,"ser destruído, ser exterminado",,,,"exterminar",,,,,,,,,,
41,"CMH/","שַׁמָּה I","šammāʰ","horror, espanto",,,,,,,,,,,,,,,,
7,"CMH=/","שַׁמָּה II","šammāʰ","Shammah",,,,,,,,,,,,,,,,
1,"CMHWT/","שַׁמְהוּת ","šamhût","Shamhuth",,,,,,,,,,,,,,,,
140,"CMW>L/","שְׁמוּאֵל ","šᵊmûʔēl","Samuel",,,,,,,,,,,,,,,,
5,"CMW</","שַׁמּוּעַ ","šammûₐʕ","Shammua",,,,,,,,,,,,,,,,
27,"CMW<H/","שְׁמוּעָה ","šᵊmûʕāʰ","notícias, relatório",,,,,,,,,,,,,,,,
1,"CMWT/","שַׁמֹּות ","šammôt","Shammoth",,,,,,,,,,,,,,,,
21,"FMX/","שָׂמֵחַ ","śāmēₐḥ","alegre, feliz",,,,,,,,,,,,,,,,
154,"FMX[","שׂמח ","ŚMḤ",,"regozijar",,"alegrar",,,"alegrar",,,,,,,,,,
94,"FMXH/","שִׂמְחָה ","śimḥāʰ","alegria, regozijo",,,,,,,,,,,,,,,,
9,"CMV[","שׁמט ","ŠMṬ",,"liberar; neglicenciar","ser derrubado?",,,,"fazer soltar",,,,,,,,,,
5,"CMVH/","שְׁמִטָּה ","šᵊmiṭṭāʰ","remissão da dívida",,,,,,,,,,,,,,,,
6,"CMJ/","שַׁמַּי ","šammay","Shammai",,,,,,,,,,,,,,,,
3,"CMJD</","שְׁמִידָע ","šᵊmîdāʕ","Shemida",,,,,,,,,,,,,,,,
1,"CMJD<J/","שְׁמִידָעִי ","šᵊmîdāʕî","Shemidaite",,,,,,,,,,,,,,,,
1,"FMJKH/","שְׂמִיכָה ","śᵊmîxāʰ","tapete",,,,,,,,,,,,,,,,
421,"CMJM/","שָׁמַיִם ","šāmayim","céu; céus",,,,,,,,,,,,,,,,
31,"CMJNJ/","שְׁמִינִי ","šᵊmînî","oitavo",,,,,,,,,,,,,,,,
8,"CMJR/","שָׁמִיר I","šāmîr","thornbush",,,,,,,,,,,,,,,,
3,"CMJR=/","שָׁמִיר II","šāmîr","diamante?",,,,,,,,,,,,,,,,
3,"CMJR==/","שָׁמִיר III","šāmîr","Shamir",,,,,,,,,,,,,,,,
1,"CMJR===/","שָׁמִיר IV","šāmîr","Shamir",,,,,,,,,,,,,,,,
4,"CMJRMWT/","שְׁמִירָמֹות ","šᵊmîrāmôt","Shemiramoth",,,,,,,,,,,,,,,,
29,"FMLH/","שִׂמְלָה I","śimlāʰ","manto, invólucro",,,,,,,,,,,,,,,,
4,"FMLH=/","שַׂמְלָה II","śamlāʰ","Samlah",,,,,,,,,,,,,,,,
3,"CMM/","שָׁמֵם ","šāmēm","desolado",,,,,,,,,,,,,,,,
86,"CMM[","שׁמם ","ŠMM",,"ficar espantado; estar desolado","ser desolado; ficar chocado","ficar desolado; ficar chocado",,"ficar surpreso","tornar desolado","à desolação",,,,,,,,,
56,"CMMH/","שְׁמָמָה I","šᵊmāmāʰ","horror, desolação",,,,,,,,,,,,,,,,
1,"CMMH=/","שִׁמֲמָה II","šimᵃmāʰ","desolação?",,,,,,,,,,,,,,,,
2,"CMMWN/","שִׁמָּמֹון ","šimmāmôn","horror",,,,,,,,,,,,,,,,
1,"FMMJT/","שְׂמָמִית ","śᵊmāmît","gecko",,,,,,,,,,,,,,,,
191,"CMN/","שֶׁמֶן I","šemen","óleo, azeite",,,,,,,,,,,,,,,,
10,"CMN=/","שָׁמֵן II","šāmēn","gordura",,,,,,,,,,,,,,,,
4,"CMN==/","שָׁמָן III","šāmān","gordura",,,,,,,,,,,,,,,,
5,"CMN[","שׁמן ","ŠMN",,"ser gordo",,,,,"engordar; tornar-se gordo",,,,,,,,,,
147,"CMNH/","שְׁמֹנֶה ","šᵊmōneʰ","oito",,,,,,,,,,,,,,,,
17,"CM</","שֵׁמַע I","šēmaʕ","ouvir dizer, relatar",,,,,,,,,,,,,,,,
1,"CM<=/","שֶׁמַע II","šemaʕ","som",,,,,,,,,,,,,,,,
4,"CM<==/","שֹׁמַע III","šōmaʕ","boato",,,,,,,,,,,,,,,,
5,"CM<===/","שֶׁמַע IV","šemaʕ","Shema",,,,,,,,,,,,,,,,
