"Occurrences","Lexeme","Strong's number","Strong's unreliable?","Gloss"
11,"συγγενής",4773,"no","jamaa, wake, mkwewe, zaliw, mbar"
1,"συγγενίς",4773,"yes","jamaa, wake, mkwewe, zaliw, mbar"
1,"συγγνώμη",4774,"no","idhini"
2,"συγκάθημαι",4775,"no","ket, aketiye, pand, kuketi, oka"
2,"συγκαθίζω",4776,"no","ket, aketiye, pand, kuketi, oka"
2,"συγκακοπαθέω",4777,"no","mateso, tesw, huzuni, tes, maumivu"
1,"συγκακουχέομαι",4778,"no","mateso, tesw, huzuni, tes, maumivu"
8,"συγκαλέω",4779,"no","wit, itw, wait, itwa, mwit"
1,"συγκαλύπτω",4780,"no","fich, ficha, sitiri, siri, bila"
1,"συγκάμπτω",4781,"no","inam, nyosh, pigi, wamechimba, pinda"
1,"συγκαταβαίνω",4782,"no","shuk, terem, teremki, yangu, peny"
1,"συγκατάθεσις",4783,"no","pana"
1,"συγκατατίθεμαι",4784,"no","sharti, pata"
1,"συγκαταψηφίζομαι",4785,"no","hesab, idad, hesabi, juml, acha"
2,"συγκεράννυμι",4786,"no","pamoja, unga, umoj, nia, moyo"
1,"συγκινέω",4787,"no","kasiri, amka, uchungu, ghadhibi, nikasiri"
4,"συγκλείω",4788,"no","bom, boma, daraj, yeny, zabibu, gerezan, fung, walinzi, gerez, husu"
4,"συγκληρονόμος",4789,"no","warithi, warithio"
3,"συγκοινωνέω",4790,"no","shirik, kuwapa, mshirika, ishi, sehemu"
4,"συγκοινωνός",4791,"no","shirik, kuwapa, mshirika, ishi, sehemu"
1,"συγκομίζω",4792,"no","stefano"
3,"συγκρίνω",4793,"no","lingani"
1,"συγκύπτω",4794,"no","inam, nyosh, pigi, wamechimba, pinda"
1,"συγκυρία",4795,"no","nasibu"
7,"συγχαίρω",4796,"no","furah, furahi, furaha, furahini, salamu"
5,"συγχέω",4797,"no","fadhaa, taharaki, sanyi"
1,"συγχράομαι",4798,"no","wenzao, anga, wenzake, wavuvi"
1,"σύγχυσις",4799,"no","ukajaa"
3,"συζάω",4800,"no","ish, hai, aish, pon, fufu"
2,"συζεύγνυμι",4801,"no","unga, ung, ambata, shik, ungw"
10,"συζητέω",4802,"no","uliza, hojia, jadilia, mnajadiliana, ipi"
1,"συζητητής",4804,"no","mlet"
1,"σύζυγος",4805,"no","nira, kongwa, miti, usogezwe, mizani"
2,"συζωοποιέω",4806,"no","hai, ishi, mton, uhai, ish"
1,"συκάμινος",4807,"no","mkuy, pandw"
16,"συκῆ",4808,"no","mtin, tini, mitini"
1,"συκομορέα",4809,"no","mikuyu, finy"
4,"σῦκον",4810,"no","mtin, tini, mitini"
2,"συκοφαντέω",4811,"no","toza, msidhulumu, shek"
1,"συλαγωγέω",4812,"no","mateka, twa, uhamisho, hamish, wafungwa"
1,"συλάω",4813,"no","yang, niibi, nyang'any, tek, wizi"
6,"συλλαλέω",4814,"no","zungumz, onge, haraka, mje, umetaka"
16,"συλλαμβάνω",4815,"no","kamat, anga, nyakuli, mimb, nyaku"
8,"συλλέγω",4816,"no","kusanyik, kusany, nywa, sany, yakusan"
1,"συλλογίζομαι",4817,"no","uliza, shauria"
1,"συλλυπέω",4818,"no","huzuni, ili, chukulia, vumili, stahimil"
8,"συμβαίνω",4819,"no","tuki, ofiki, darajan, njam"
6,"συμβάλλω",4820,"no","shauria, kutan, haketi, himi, yekuj"
2,"συμβασιλεύω",4821,"no","kata, tawal, tawa, ilik, mfalme"
7,"συμβιβάζω",4822,"no","unga, ung, ambata, shik, ungw"
4,"συμβουλεύω",4823,"no","shaur, ushauri, washauri, mshauri, kusud"
8,"συμβούλιον",4824,"no","shaur, ushauri, washauri, mshauri, kusud"
1,"σύμβουλος",4825,"no","shaur, ushauri, washauri, mshauri, kusud"
7,"Συμεών",4826,"no","simeoni, yeny"
1,"συμμαθητής",4827,"no","wanafunzi, funz"
3,"συμμαρτυρέω",4828,"no","shuhudi, shahid, ushuhuda, shuhuda, ushahidi"
1,"συμμερίζω",4829,"no","shirik, kuwapa, mshirika, ishi, sehemu"
2,"συμμέτοχος",4830,"no","shirik, kuwapa, mshirika, ishi, sehemu"
1,"συμμιμητής",4831,"no","mnifuate, wafuasi, mkaw, mwigeni, mniige"
1,"συμμορφίζω",4833,"yes","kama, fanan, fananish, zitafakar, fanana"
2,"σύμμορφος",4832,"no","owaju, unyonge"
2,"συμπαθέω",4834,"no","chukua"
1,"συμπαθής",4835,"no","tikiv"
1,"συμπαραγίνομαι",4836,"no","kanis, kusanyik, mkutano, kusanyi, kusany"
1,"συμπαρακαλέω",4837,"no","ujasiri, faraja, thubut, moyo, waziwazi"
4,"συμπαραλαμβάνω",4838,"no","twa, itwa, poke, chuku, katw"
1,"συμπάρειμι",4840,"no","karibi, songe, let, karibu, tole"
2,"συμπάσχω",4841,"no","mateso, tesw, huzuni, tes, maumivu"
2,"συμπέμπω",4842,"no","tum, pelek, nitu, ruhusa, nyosh"
1,"συμπεριλαμβάνω",4843,"no","umba, wakumbatia, kunj, atakupatia, gandamani"
1,"συμπίνω",4844,"no","nyw, nywe, nywa, unyw, hanywi"
1,"συμπίπτω",4098,"yes","anguk, anguki, tuangukieni, angu, inam"
3,"συμπληρόω",4845,"no","kupa, wakawa"
5,"συμπνίγω",4846,"no","song, zison, mson, ison, isizae"
1,"συμπολίτης",4847,"no","wenyeji, weny, lenu, hatumtaki, faraka"
4,"συμπορεύομαι",4848,"no","fuata, pamoja, andama, ende, misafara"
2,"συμπόσιον",4849,"no","najisi, wah, vika, nyong, shirik"
1,"συμπρεσβύτερος",4850,"no","wazee, mzee, mvi, kale, uzee"
15,"συμφέρω",4851,"no","saidi, msaada, msaidizi, faid, saidia"
1,"σύμφημι",4852,"no","patan, kubal, shukur, unga, kubali"
2,"σύμφορος",4851,"yes","saidi, msaada, msaidizi, faid, saidia"
1,"συμφυλέτης",4853,"no","wenyeji, weny, lenu, hatumtaki, faraka"
1,"σύμφυτος",4854,"no","pamoja, unga, umoj, nia, moyo"
1,"συμφύω",4855,"no","mafuta, nenep, non, kuku, zid"
6,"συμφωνέω",4856,"no","patan, kubal, shukur, unga, kubali"
1,"συμφώνησις",4857,"no","nganif, beliari"
1,"συμφωνία",4858,"no","zaburi, zeze, muziki, ala, nand"
1,"σύμφωνος",4859,"no","nyima"
1,"συμψηφίζω",4860,"no","hesab, hauw, malizi, anavyo"
1,"σύμψυχος",4861,"no","mamoja"
128,"σύν",4862,"no","pamoja, kwa, baada, naye, nao"
59,"συνάγω",4863,"no","kanis, kusanyik, mkutano, kusanyi, kusany"
56,"συναγωγή",4864,"no","sinagog"
1,"συναγωνίζομαι",4865,"no","shinda, jitahidini, piga, ishi, twajitaabisha"
2,"συναθλέω",4866,"no","shinda, tete, ishi, gomban, mgomvi"
2,"συναθροίζω",4867,"no","kanis, kusanyik, mkutano, kusanyi, kusany"
3,"συναίρω",4868,"no","hesab, deni"
3,"συναιχμάλωτος",4869,"no","gerezan, fung, walinzi, gerez, husu"
3,"συνακολουθέω",4870,"no","fuata, pamoja, andama, ende, misafara"
1,"συναλίζομαι",4871,"no","kanis, kusanyik, mkutano, kusanyi, kusany"
1,"συναλλάσσω",4900,"yes","uudh, tusih, ekuch, zangu"
2,"συναναβαίνω",4872,"no","pand, kwe, pandi, kutoka, let"
7,"συνανάκειμαι",4873,"no","ramu, chakulani, kul, yomwagi, ale"
3,"συναναμίγνυμι",4874,"no","wenzao, anga, wenzake, wavuvi"
1,"συναναπαύομαι",4875,"no","wek, raha, stareh, pumzik, ach"
6,"συναντάω",4876,"no","kuta, kutan, kuku, amriw, pat"
2,"συναντιλαμβάνομαι",4878,"no","saidi, msaada, msaidizi, faid, saidia"
3,"συναπάγω",4879,"no","mkuu, wakuu, ongoz, risasi, let"
3,"συναποθνῄσκω",4880,"no","kuf, akaf, kufa, uaw, mwu"
1,"συναπόλλυμι",4881,"no","kuf, akaf, kufa, uaw, mwu"
1,"συναποστέλλω",4882,"no","tum, pelek, nitu, ruhusa, nyosh"
2,"συναρμολογέω",4883,"no","unga, ung, ambata, shik, ungw"
4,"συναρπάζω",4884,"no","kamat, anga, nyakuli, mimb, nyaku"
1,"συναυξάνω",4885,"no","mafuta, nenep, non, kuku, zid"
4,"σύνδεσμος",4886,"no","pamoja, unga, umoj, nia, moyo"
1,"συνδέω",4887,"no",""
1,"συνδοξάζω",4888,"no","utukufu, tuku, heshima, fahari, tukuz"
10,"σύνδουλος",4889,"no","watumishi, mtumishi, tumiki, mtumwa, utumishi"
1,"συνδρομή",4890,"no","mkutano, kuta, jami, wing, watu"
3,"συνεγείρω",4891,"no","tufufu, fufuli, amtwae, anguka, kusimami"
22,"συνέδριον",4892,"no","baraza, siri, barazan, wanichukia, vuhunjika"
31,"συνείδησις",4893,"no","dhamiri, abudu"
2,"σύνειμι (I)",4895,"no","faragha, sion"
1,"σύνειμι (II)",4896,"no","kusany, kusanyi, sany, kuta, okot"
2,"συνεισέρχομαι",4897,"no","ingi, ingia, wing, ingieni, uingie"
2,"συνέκδημος",4898,"no","kazi, rafik, wenzake, enzi, mwenzake"
1,"συνεκλεκτός",4899,"no","chagu, wateule, chaguli, mteule, acha"
1,"συνεπιμαρτυρέω",4901,"no","shuhudi, shahid, ushuhuda, shuhuda, ushahidi"
1,"συνεπιτίθημι",4934,"yes","patan, kubal, shukur, unga, kubali"
1,"συνέπομαι",4902,"no","fuata, pamoja, andama, ende, misafara"
5,"συνεργέω",4903,"no","kotekote, twajua, kamil, taabi, twawasihi"
12,"συνεργός",4904,"no","kazi, rafik, wenzake, enzi, mwenzake"
30,"συνέρχομαι",4905,"no","kanis, kusanyik, mkutano, kusanyi, kusany"
5,"συνεσθίω",4906,"no","kul, kula, wakala, tekete, akal"
7,"σύνεσις",4907,"no","ufahamu, faham, akil, elew, busara"
4,"συνετός",4908,"no","akil"
6,"συνευδοκέω",4909,"no","patan, kubal, shukur, unga, kubali"
2,"συνευωχέομαι",4910,"no","karamu, lish, shib, papa, nyw"
1,"συνεφίστημι",4911,"no","inuki"
12,"συνέχω",4912,"no",""
1,"συνήδομαι",4913,"no","pend, pendez, furahi, furaha, tak"
3,"συνήθεια",4914,"no","desturi, zoe"
1,"συνηλικιώτης",4915,"no","hirimu"
2,"συνθάπτω",4916,"no","maziko, zikw, kuzika"
2,"συνθλάω",4917,"no","vunja, vunjik, pond, vunj, gonga"
2,"συνθλίβω",4918,"no","sukum, suku, angush, fukuz, msongason"
1,"συνθρύπτω",4919,"no","vunj, vunjik, pasu, vunja, meg"
26,"συνίημι",4920,"no","ufahamu, faham, akil, elew, busara"
16,"συνίστημι",4921,"no","onesh, tujipatie, amka, fiwa, hatujisifu"
1,"συνοδεύω",4922,"no","fuata, pamoja, andama, ende, misafara"
1,"συνοδία",4923,"no","msafara"
1,"συνοικέω",4924,"no","ish, hai, aish, pon, fufu"
1,"συνοικοδομέω",4925,"no","jeng, jenge, waashi, jijenge, mjenge"
1,"συνομιλέω",4926,"no","akaona"
1,"συνομορέω",4927,"no","karibu, jirani, karibi, i, jamaa"
4,"συνοράω",4894,"no","marko"
2,"συνοχή",4928,"no","dhik, maumivu, uharibifu, zunishw"
3,"συντάσσω",4929,"no","agiz, amur, amriw, nikija, mreje"
6,"συντέλεια",4930,"no","mwisho, timi, ulao, dahari, hawautumii"
6,"συντελέω",4931,"no","maliz, timi, alizi, yatimi, aliona"
1,"συντέμνω",4932,"no","manif, faid, choy, katili, patia"
3,"συντηρέω",4933,"no","fikir"
3,"συντίθημι",4934,"no","patan, kubal, shukur, unga, kubali"
2,"συντόμως",4935,"no","kuudh"
3,"συντρέχω",4936,"no","kimbi, kimbili, mbili, kimbiz, mbi"
7,"συντρίβω",4937,"no","vunj, vunjik, pasu, vunja, meg"
1,"σύντριμμα",4938,"no","harib, anga, haribik, nyar, haribi"
1,"σύντροφος",4939,"no","tunz, kitu, mambo, lele, hujali"
1,"συντυγχάνω",4940,"no","kuta, kutan, kuku, amriw, pat"
1,"Συντύχη",4941,"no","sintike"
1,"συνυποκρίνομαι",4942,"no","fik, jigeu, tusimpe, hamwingii"
1,"συνυπουργέω",4943,"no","saidi, msaada, msaidizi, faid, saidia"
1,"συνωδίνω",4944,"no","taab, uchungu, kazi, jitaabi, jitahid"
1,"συνωμοσία",4945,"no","waz, kusud, shaur, hila, mipango"
1,"Συράκουσαι",4946,"no","sirakusa"
8,"Συρία",4947,"no","shamu"
1,"Σύρος",4948,"no","shamu"
1,"Συροφοινίκισσα",4949,"no","msirofoinike, amto"
1,"Σύρτις",4950,"no","sirti"
5,"σύρω",4951,"no","burur, kokot, burut, waondole, nias"
2,"συσπαράσσω",4952,"no","kifafa"
1,"σύσσημον",4953,"no","pungi, nitakayembusu"
1,"σύσσωμος",4954,"no","mwili, miil, wiliwil, mzog, mwil"
1,"συστατικός",4956,"no","zeny"
5,"συσταυρόω",4957,"no","sulubi, asulubiwe, msulubishe, msulubi, sulubish"
2,"συστέλλω",4958,"no","sand, ziz, kunj, hori, baki"
1,"συστενάζω",4959,"no","kuugua, ugu, kite, jeruhi, tuli"
1,"συστοιχέω",4960,"no","linga"
2,"συστρατιώτης",4961,"no","askari, ushiriki"
2,"συστρέφω",4962,"no","kusany, kusanyi, sany, kuta, okot"
2,"συστροφή",4963,"no","mkutano, kuta, jami, wing, watu"
2,"συσχηματίζω",4964,"no","kanuni, jifanani"
1,"Συχάρ",4965,"no","sikari"
2,"Συχέμ",4966,"no","shekemu, hawachungi"
3,"σφαγή",4967,"no","chinj, chin, wau, chinji, chinja"
1,"σφάγιον",4968,"no","dhabihu, sadaka, chinj, tole, chinji"
10,"σφάζω",4969,"no","chinj, chin, wau, chinji, chinja"
11,"σφόδρα",4970,"no","sana, mno"
1,"σφοδρῶς",4971,"no","udhalimu, jeur, nguvu, dhuluma, uharibifu"
15,"σφραγίζω",4972,"no","mhur, tiw, churuzi, fung, hawaujui"
16,"σφραγίς",4973,"no","mhur, mihuri"
1,"σφυδρόν",4974,"yes","zipanuli"
3,"σχεδόν",4975,"no","karibu, jirani, karibi, i, jamaa"
2,"σχῆμα",4976,"no","mfinyanzi, umb, yeye, iwe, namn"
11,"σχίζω",4977,"no","pasu, gawa, teng, faraka, upaponye"
8,"σχίσμα",4978,"no","pasu, gawa, teng, faraka, upaponye"
2,"σχοινίον",4979,"no","kamb, kikoto"
2,"σχολάζω",4980,"no","toku, anas, halafu"
1,"σχολή",4981,"no","darasa"
106,"σῴζω",4982,"no","oko, mwokozi, okok, okole, pony"
142,"σῶμα",4983,"no","mwili, miil, wiliwil, mzog, mwil"
2,"σωματικός",4984,"no","mwili, miil, wiliwil, mzog, mwil"
1,"σωματικῶς",4985,"no","mwili, miil, wiliwil, mzog, mwil"
1,"Σώπατρος",4986,"no","sopatro"
2,"σωρεύω",4987,"no","chung, wimb, rund, gof, fung"
2,"Σωσθένης",4988,"no","sosthene"
1,"Σωσίπατρος",4989,"no","sosipatro"
24,"σωτήρ",4990,"no","oko, mwokozi, okok, okole, pony"
46,"σωτηρία",4991,"no","wokovu, tuokolewe, mch, wakiwa, nitatumaini"
5,"σωτήριος",4992,"no","oko, mwokozi, okok, okole, pony"
6,"σωφρονέω",4993,"no","kias, akil, zui, waoe, timamu"
1,"σωφρονίζω",4994,"no","zoesh, jan, ujizoeze, mazoezi"
1,"σωφρονισμός",4995,"no","kias, akil, zui, waoe, timamu"
1,"σωφρόνως",4996,"no","kias, akil, zui, waoe, timamu"
3,"σωφροσύνη",4997,"no","kias, kamil"
4,"σώφρων",4998,"no","kias, akil, zui, waoe, timamu"
1,"ταβέρνη",4999,"no","mikahawa"
2,"Ταβιθά",5000,"no","tabitha"
1,"τάγμα",5001,"no","mfano, ratib, pake, lenyewe"
1,"τακτός",5002,"no","wek, amriw, wekw, kutan, kuta"
1,"ταλαιπωρέω",5003,"no","uzit, mzig, niti, azaaye, kuli, huzuni, ili, chukulia, vumili, stahimil"
2,"ταλαιπωρία",5004,"no","yow, yamo"
2,"ταλαίπωρος",5005,"no","ole, jitajiri"
1,"ταλαντιαῖος",5006,"no","lant, bond, and, anda, pand"
14,"τάλαντον",5007,"no","lant, bond, and, anda, pand"
1,"ταλιθά",5008,"no","chan, jan, mwanamke, jakaz, nawa"
4,"ταμεῖον",5009,"no","ndani, yeti, iliyo, yumo, usal"
9,"τάξις",5010,"no","mfano, ratib, pake, lenyewe"
8,"ταπεινός",5011,"no","chini, shush, ingi, mnyenyekevu, duni"
7,"ταπεινοφροσύνη",5012,"no","jinyenyeke, nyenyeke, unyenyekevu, shindw, shind"
1,"ταπεινόφρων",5012,"yes","jinyenyeke, nyenyeke, unyenyekevu, shindw, shind"
14,"ταπεινόω",5013,"no","jinyenyeke, nyenyeke, unyenyekevu, shindw, shind"
4,"ταπείνωσις",5014,"no","chini, shush, ingi, mnyenyekevu, duni"
18,"ταράσσω",5015,"no","fadhai, taab, kazi, dhar, sumbu"
1,"ταραχή",5016,"no","mkutano, kuta, jami, wing, watu"
2,"τάραχος",5017,"no","mkutano, kuta, jami, wing, watu"
2,"Ταρσεύς",5018,"no","tarso"
3,"Ταρσός",5019,"no","tarso"
1,"ταρταρόω",5020,"no","hukum, adhabu, hukumi, hati, tuhukum"
8,"τάσσω",5021,"no","wek, amriw, wekw, kutan, kuta"
4,"ταῦρος",5022,"no","fahal, yonyunyizi, maua"
1,"ταφή",5027,"no","maziko, zikw, kuzika"
7,"τάφος",5028,"no","kabur, kaburin, ziki, maziara, hayatauona"
2,"τάχα",5029,"no","labd, end, yamkini, pengine, yumkini"
10,"ταχέως",5030,"no","upes, haraka, mwepesi, pund, ribu"
2,"ταχινός",5031,"no","upes, haraka, mwepesi, pund, ribu"
7,"τάχος",5034,"no","upes, haraka, mwepesi, pund, ribu"
5,"ταχύς",5032,"no","upes, haraka, mwepesi, pund, ribu"
1,"ταχύς",5033,"no",""
12,"ταχύς",5035,"no","upes, haraka, mwepesi, pund, ribu"
1,"ταχύς",5036,"no","upes, haraka, mwepesi, pund, ribu"
209,"τέ",5037,"no","naye, kwa, nao, wake, yule"
9,"τεῖχος",5038,"no","ukut, kuta, ziz, juu, boma"
1,"τεκμήριον",5039,"no","thibiti, imar, ishara, dhahiri, onesh"
8,"τεκνίον",5040,"no","watoto, mtoto, wana, mtumishi, wadogo"
1,"τεκνογονέω",5041,"no","watoto, mtoto, wana, mtumishi, wadogo"
1,"τεκνογονία",5042,"no","watoto, mtoto, wana, mtumishi, wadogo"
99,"τέκνον",5043,"no","watoto, mtoto, wana, mtumishi, wadogo"
1,"τεκνοτροφέω",5044,"no","watoto, mtoto, wana, mtumishi, wadogo"
2,"τέκτων",5045,"no","seremal, fund, bun"
19,"τέλειος",5046,"no","kamili, kamil, timi, ilif, wazima"
2,"τελειότης",5047,"no","kamili, kamil, timi, ilif, wazima"
23,"τελειόω",5048,"no","kamili, kamil, timi, ilif, wazima"
1,"τελείως",5049,"no","ish, lip, kamili, maliz, anga"
2,"τελείωσις",5050,"no","kamili, kamil, timi, ilif, wazima"
1,"τελειωτής",5051,"no","ish, timi, maliz, anga, zima"
1,"τελεσφορέω",5052,"no","vish"
11,"τελευτάω",5053,"no","kuf, akaf, kufa, uaw, mwu"
1,"τελευτή",5054,"no","maut, wafu, kufa, kuf, kifo"
28,"τελέω",5055,"no","ish, timi, maliz, anga, zima"
41,"τέλος",5056,"no","mwisho, haki, kikomo, upeo, haun"
21,"τελώνης",5057,"no","hur, watoza, kodi, mtoz, forodhani"
3,"τελώνιον",5058,"no","hur, watoza, kodi, mtoz, forodhani"
16,"τέρας",5059,"no","ajab, makristo, msipoona"
1,"Τέρτιος",5060,"no","tertio"
2,"Τέρτυλλος",5061,"no","tertulo"
41,"τέσσαρες",5064,"no","nne, wann, minn, mann, vinn"
2,"τεσσαρεσκαιδέκατος",5065,"no","hamkula"
22,"τεσσεράκοντα",5062,"no","arubaini, uniache, sikula"
2,"τεσσερακονταετής",5063,"no","arubaini, uniache, sikula"
1,"τεταρταῖος",5066,"no","nne, wann, minn, mann, vinn"
10,"τέταρτος",5067,"no","nne, wann, minn, mann, vinn"
3,"τετρααρχέω",5075,"no","herode, karipi"
4,"τετραάρχης",5076,"no","herode, karipi"
1,"τετράγωνος",5068,"no","mrab, miraba"
1,"τετράδιον",5069,"no","askari, ushiriki"
5,"τετρακισχίλιοι",5070,"no","nne, vingapi"
4,"τετρακόσιοι",5071,"no","nne, waamuzi"
1,"τετράμηνος",5072,"no","yanakuja"
1,"τετραπλοῦς",5073,"no","nne, wann, minn, mann, vinn"
3,"τετράπους",5074,"no","baa"
1,"τεφρόω",5077,"no","ondo, ondole, ach, geuk, ondok"
3,"τέχνη",5078,"no","ustadi, fund, faidi"
4,"τεχνίτης",5079,"no","seremal, fund, bun"
1,"τήκω",5080,"no","yeyu, yeyush, towek, ajitahidiye, haruk"
1,"τηλαυγῶς",5081,"no","thibiti, imar, ishara, dhahiri, onesh"
4,"τηλικοῦτος",5082,"no","kubw, kubwa, mkuu, kuu, maku"
71,"τηρέω",5083,"no","shik, lind, ishi, tunz, zangu"
3,"τήρησις",5084,"no","gerezan, fung, walinzi, gerez, husu"
3,"Τιβεριάς",5085,"no","tiberia, zikaja"
1,"Τιβέριος",5086,"no","tiberio"
99,"τίθημι",5087,"no","wek, pig, wekw, nautoa, uket"
18,"τίκτω",5088,"no","zaliw, kuza, atazaa, azaapo, mimb"
3,"τίλλω",5089,"no","vitawi, wakauchuma, hunyauka, purur, nyonyo"
1,"Τιμαῖος",5090,"no","timayo"
21,"τιμάω",5091,"no","heshima, heshim, mzit, tuku, waheshimu"
41,"τιμή",5092,"no","heshima, heshim, mzit, tuku, waheshimu"
13,"τίμιος",5093,"no","hama, heshim, heshima, uzur, tunu"
1,"τιμιότης",5094,"no","mali, jir, tele, hutwaa, huwa"
24,"Τιμόθεος",5095,"no","timotheo"
1,"Τίμων",5096,"no","timoni"
2,"τιμωρέω",5097,"no","liw, amiz, adhabu, umi, adhib"
1,"τιμωρία",5098,"no","liw, amiz, adhabu, umi, adhib"
1,"τίνω",5099,"no","lip, rudi, kuto, mpen, mlip"
529,"τὶς",5100,"no","mtu, mmoja, wengine, baadhi, neno"
562,"τίς",5101,"no","kama, ambaye, kwa, ambayo, kuw"
1,"Τίτιος",5103,"yes","tito"
2,"τίτλος",5102,"no","anwani"
13,"Τίτος",5103,"no","tito"
3,"τὸ ἐναντίον",5121,"no","mmsamehe, kabidhi, mrithi"
1,"τὸ ὄνομα",5122,"no","jina, lake, majina, itw, sifa"
2,"τοιγαροῦν",5105,"no","basi, hiyo, ila, ili, kwa"
3,"τοίνυν",5106,"no","basi, hiyo, ila, ili, kwa"
1,"τοιόσδε",5107,"no","kama, namn, huyo, hayo, jinsi"
57,"τοιοῦτος",5108,"no","kama, namn, huyo, hayo, jinsi"
1,"τοῖχος",5109,"no","ukut, kuta, ziz, juu, boma"
2,"τόκος",5110,"no","riba, faid, kopesh, aapishwe, hali"
16,"τολμάω",5111,"no","ujasiri, faraja, thubut, moyo, waziwazi"
1,"τολμηρός",5112,"no","ujasiri, faraja, thubut, moyo, waziwazi"
1,"τολμητής",5113,"no","ujasiri, faraja, thubut, moyo, waziwazi"
1,"τομός",5114,"no","lachoma"
1,"τόξον",5115,"no","uta"
1,"τοπάζιον",5116,"no","manjano, sawazish"
95,"τόπος",5117,"no","mahali, pale, shamb, nafasi, bustani"
20,"τοσοῦτος",5118,"no","kubw, kubwa, mkuu, kuu, maku"
159,"τότε",5119,"no","ndipo, kisha, basi, huo, ule"
4,"τράγος",5131,"no","mbuz, beber"
15,"τράπεζα",5132,"no","meza, mezani, chakula"
1,"τραπεζίτης",5133,"no","fedha, mfuk, wabadili, kotekote, liuz"
1,"τραῦμα",5134,"no","jerah, pig, uuaj, pigo, yake"
2,"τραυματίζω",5135,"no","jerah, pig, uuaj, pigo, yake"
1,"τραχηλίζω",5136,"no","pasw"
7,"τράχηλος",5137,"no","shingo, shingoni, sog, wanipe, hutaki"
2,"τραχύς",5138,"no","pwele, sawazish, palipopindika"
1,"Τραχωνῖτις",5139,"no","iturea"
67,"τρεῖς",5140,"no","tatu, watatu, mitatu, matatu, theluthi"
3,"τρέμω",5141,"no","tetemek, hofu, ogop, fukuz, kwako"
9,"τρέφω",5142,"no","karamu, lish, shib, papa, nyw"
20,"τρέχω",5143,"no","mbio, walinzi, tarish, kimbili, upes"
2,"τρῆμα",5169,"yes","tund, shim, mvungu, uvungu, chimbuli"
11,"τριάκοντα",5144,"no","thelathini, nne"
2,"τριακόσιοι",5145,"no","kuuzwa, uzw"
2,"τρίβολος",5146,"no","magugu, mbaruti, itamea, kauka, mwib"
3,"τρίβος",5147,"no","pit, njia, yanyosheni, wauzidisha, uniendeshe"
1,"τριετία",5148,"no","tatu, watatu, mitatu, matatu, theluthi"
1,"τρίζω",5149,"no","sag"
1,"τρίμηνος",5150,"no","mwezi, miez"
12,"τρίς",5151,"no","tatu, watatu, mitatu, matatu, theluthi"
1,"τρίστεγον",5152,"no","tatu, watatu, mitatu, matatu, theluthi"
1,"τρισχίλιοι",5153,"no","ongeze"
56,"τρίτος",5154,"no","tatu, watatu, mitatu, matatu, theluthi"
1,"τρίχινος",5155,"no","nywele, nywe, sing, malaika, manyoya"
5,"τρόμος",5156,"no","tetemek, itetemeke, tish, uombewe, iliyoitetemesha"
1,"τροπή",5157,"no","geuk, zunguk, geuki, geuz, tazam"
13,"τρόπος",5158,"no","njia, njiani, upande, safari, mwendo"
1,"τροποφορέω",5159,"no","tunz, kitu, mambo, lele, hujali"
16,"τροφή",5160,"no","chakula, mkat, mikate, vyakula, mawindo"
3,"Τρόφιμος",5161,"no","trofimo"
1,"τροφός",5162,"no","tunz, kitu, mambo, lele, hujali"
1,"τροχιά",5163,"no","njia, nyay, gar, mienendo, pit"
1,"τροχός",5164,"no","mbil"
2,"τρύβλιον",5165,"no","bakul, besen, vitasa, unip, komb"
3,"τρυγάω",5166,"no","mavuno, zabibu, aokotapo, apeleke, atum"
1,"τρυγών",5167,"no","njiw, hua"
1,"τρυμαλιά",5168,"no","tund, shim, mvungu, uvungu, chimbuli"
1,"Τρύφαινα",5170,"no","trifaina"
1,"τρυφάω",5171,"no","toku, anas, halafu"
2,"τρυφή",5172,"no","toku, anas, halafu"
1,"Τρυφῶσα",5173,"no","trifosa"
6,"Τρῳάς",5174,"no","troa"
6,"τρώγω",5176,"no","kul, kula, wakala, tekete, akal"
12,"τυγχάνω",5177,"no","pat, chaguli, waid, waupate, safirish"
1,"τυμπανίζω",5178,"no","umw, nites, tes, tesw, umiz"
1,"τυπικώς",5179,"yes","mfano, elele, mifano, wekw, kovu"
14,"τύπος",5179,"no","mfano, elele, mifano, wekw, kovu"
13,"τύπτω",5180,"no","pig, pigw, shindw, piga, jikwa"
1,"Τύραννος",5181,"no","tirano"
1,"Τύριος",5183,"no","tiro"
11,"Τύρος",5184,"no","tiro"
50,"τυφλός",5185,"no","pof, pofu, upof, wasioona, mpofu"
3,"τυφλόω",5186,"no","pof, pofu, upof, wasioona, mpofu"
3,"τυφόω",5187,"no","vun, chokoza, jiepushe, mazungumzo, mung"
1,"τύφω",5188,"no","amb"
1,"τυφωνικός",5189,"no","eurakilo"
5,"Τυχικός",5190,"no","tikiko"
1,"ὑακίνθινος",5191,"no","bulu, wat"
1,"ὑάκινθος",5192,"no","krisopraso"
3,"ὑάλινος",5193,"no","kioo, vioo"
2,"ὕαλος",5194,"no","kioo, vioo"
5,"ὑβρίζω",5195,"no","jeur, dhar, mjuavyo, tushutum, waombeeni"
3,"ὕβρις",5196,"no","jeur, dhar, mjuavyo, tushutum, waombeeni"
2,"ὑβριστής",5197,"no","kuudhi"
